baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
AAMP	1547.32097076093	-0.104461520337839	0.106908083749888	-0.97711526269826	0.328512092461349	0.912963504795417	AAMP	ENSG00000127837	protein_coding	chr2	218264123	218270257	AAMP	ENSG00000127837	protein_coding
AAR2	1309.91803489845	-0.00819565794712743	0.111227620280106	-0.0736836581281541	0.941262102361995	0.99962673974664	AAR2	ENSG00000131043	protein_coding	chr20	36236459	36270918	AAR2	ENSG00000131043	protein_coding
AARD	99.995831875156	0.0502450095894799	0.0882021683794351	0.569657305626908	0.568910152778547	0.967614065088591	AARD	ENSG00000205002	protein_coding	chr8	116938199	116944487	AARD	ENSG00000205002	protein_coding
AARS	1478.81248975533	-0.230399849268782	0.111046988905138	-2.07479600789176	0.038005444737723	0.600861617007669	AARS	ENSG00000090861	protein_coding	chr16	70252295	70289543	AARS1	ENSG00000090861	protein_coding
AARS2	761.603835348384	-0.0958664797564052	0.0800840767237733	-1.19707292233722	0.231278132976301	0.861866957662313	AARS2	ENSG00000124608	protein_coding	chr6	44299654	44313326	AARS2	ENSG00000124608	protein_coding
AARSD1	791.73756887248	-0.132864839887131	0.0937925071035152	-1.4165826673179	0.156604979025424	0.81693245566831	AARSD1	ENSG00000266967	protein_coding	chr17	42950526	42964498	AARSD1	ENSG00000266967	protein_coding
AASDH	594.748622205112	0.0464146542148227	0.0810401276108973	0.572736687159182	0.566822993066158	0.966976589412273	AASDH	ENSG00000157426	protein_coding	chr4	56338287	56387508	AASDH	ENSG00000157426	protein_coding
AASDHPPT	627.321193913306	0.182634972557746	0.0783444223216795	2.33118028246929	0.0197438553953789	0.479345786480509	AASDHPPT	ENSG00000149313	protein_coding	chr11	106075501	106098710	AASDHPPT	ENSG00000149313	protein_coding
AASS	193.934801497727	-0.403682572546818	0.138169661460864	-2.92164407351581	0.00348189194025027	0.211897253919701	AASS	ENSG00000008311	protein_coding	chr7	122075647	122144280	AASS	ENSG00000008311	protein_coding
AATF	2795.72047166159	-0.0273818386014242	0.0614094993757969	-0.445889298557222	0.655677212778697	0.979220103974173	AATF	ENSG00000275700	protein_coding	chr17	36948875	37056871	AATF	ENSG00000275700	protein_coding
ABALON	87.4796985503134	0.0733356045674641	0.115395970016529	0.63551270080714	0.525094085917813	0.959571450432578	ABALON	ENSG00000281376	antisense	chr20	31721507	31723409	ABALON	ENSG00000281376	lncRNA
ABAT	359.271894773737	0.0360868843418821	0.0661773731098892	0.54530548201058	0.585543434382601	0.969022956136527	ABAT	ENSG00000183044	protein_coding	chr16	8674565	8784575	ABAT	ENSG00000183044	protein_coding
ABCA1	345.464789412051	0.0637982150253732	0.155147796444633	0.411209288738694	0.680919077769841	0.982861785559315	ABCA1	ENSG00000165029	protein_coding	chr9	104781002	104928237	ABCA1	ENSG00000165029	protein_coding
ABCA2	3192.70259784486	-0.0822283308698151	0.105348206226749	-0.780538500036998	0.435073975206334	0.941666952459516	ABCA2	ENSG00000107331	protein_coding	chr9	137007227	137028922	ABCA2	ENSG00000107331	protein_coding
ABCA3	483.236855201304	-0.137689501173997	0.0949952061437243	-1.4494363111932	0.14721577436763	0.806696116521877	ABCA3	ENSG00000167972	protein_coding	chr16	2275881	2340746	ABCA3	ENSG00000167972	protein_coding
ABCA5	1592.1798973019	0.096279046277173	0.0923589910076086	1.04244367794405	0.297206025097442	0.89830624651162	ABCA5	ENSG00000154265	protein_coding	chr17	69244311	69327244	ABCA5	ENSG00000154265	protein_coding
ABCA7	5468.68355126722	-0.124296908319808	0.111774583797822	-1.11203194945138	0.266124413600142	0.883422943160596	ABCA7	ENSG00000064687	protein_coding	chr19	1040101	1065572	ABCA7	ENSG00000064687	protein_coding
ABCA9	289.445115848978	0.10995944896114	0.114205428256382	0.962821563212306	0.335637077507766	0.915215240707642	ABCA9	ENSG00000154258	protein_coding	chr17	68974488	69061064	ABCA9	ENSG00000154258	protein_coding
ABCB1	355.139481468317	-0.0475049663200567	0.133473911337251	-0.355911996914702	0.721906471095233	0.987133568774859	ABCB1	ENSG00000085563	protein_coding	chr7	87503633	87713323	ABCB1	ENSG00000085563	protein_coding
ABCB10	911.830760789832	0.172742620684309	0.0660645428750705	2.61475540685976	0.00892913732441067	0.343658174026682	ABCB10	ENSG00000135776	protein_coding	chr1	229516582	229558695	ABCB10	ENSG00000135776	protein_coding
ABCB6	181.1983204939	0.187187130808242	0.113573900554249	1.64815269964979	0.0993213403178989	0.753228166653435	ABCB6	ENSG00000115657	protein_coding	chr2	219209768	219218990	ABCB6	ENSG00000115657	protein_coding
ABCB8	1100.32237344551	-0.0640671870158405	0.0880885670301782	-0.727304225460857	0.467039610218578	0.949495294397872	ABCB8	ENSG00000197150	protein_coding	chr7	151028422	151047782	ABCB8	ENSG00000197150	protein_coding
ABCC1	5544.27142523836	-0.125816139935741	0.0771873533836273	-1.63000976740872	0.103099432658083	0.759391293757721	ABCC1	ENSG00000103222	protein_coding	chr16	15949577	16143074	ABCC1	ENSG00000103222	protein_coding
ABCC10	1560.57107167525	-0.153017800612517	0.0849682512695255	-1.80088207449549	0.0717214689129683	0.706769952826212	ABCC10	ENSG00000124574	protein_coding	chr6	43427366	43450430	ABCC10	ENSG00000124574	protein_coding
ABCC2	238.046450302884	0.0533346270841264	0.0837789434285635	0.636611359626464	0.524378024011899	0.959571450432578	ABCC2	ENSG00000023839	protein_coding	chr10	99782732	99852192	ABCC2	ENSG00000023839	protein_coding
ABCC4	491.412785339935	-0.0822084287289008	0.0765892142392365	-1.07336822221615	0.283105936560989	0.891295620310675	ABCC4	ENSG00000125257	protein_coding	chr13	95019829	95301446	ABCC4	ENSG00000125257	protein_coding
ABCC5	1567.38435556708	-0.0557627773981386	0.054128459852712	-1.03019331327501	0.302919268038273	0.901409269977173	ABCC5	ENSG00000114770	protein_coding	chr3	183919934	184018015	ABCC5	ENSG00000114770	protein_coding
ABCC9	932.651745942805	0.0788088793824047	0.0935387060622936	0.842526935640105	0.399493069119851	0.933732429466206	ABCC9	ENSG00000069431	protein_coding	chr12	21797401	21941402	ABCC9	ENSG00000069431	protein_coding
ABCD2	1270.03567588292	-0.0891006744928749	0.103393283197636	-0.861764630518209	0.388817051991971	0.931482614747393	ABCD2	ENSG00000173208	protein_coding	chr12	39550033	39619751	ABCD2	ENSG00000173208	protein_coding
ABCD3	699.2079315085	0.0653465145049226	0.0596274300309422	1.09591365032859	0.273116564793409	0.886402394161408	ABCD3	ENSG00000117528	protein_coding	chr1	94418455	94518666	ABCD3	ENSG00000117528	protein_coding
ABCD4	1441.24978667124	-0.0486104216000752	0.0635905494389577	-0.764428394296824	0.444611993225975	0.944163494486544	ABCD4	ENSG00000119688	protein_coding	chr14	74285423	74303056	ABCD4	ENSG00000119688	protein_coding
ABCE1	2304.2563457524	0.114353454919007	0.0957737739628557	1.19399549780045	0.232479729189867	0.861866957662313	ABCE1	ENSG00000164163	protein_coding	chr4	145097932	145129179	ABCE1	ENSG00000164163	protein_coding
ABCF1	2537.81586063839	-0.0398797852698193	0.0530794340233516	-0.751322729859453	0.452458453064373	0.946170680373339	ABCF1	ENSG00000204574	protein_coding	chr6	30571376	30597179	ABCF1	ENSG00000204574	protein_coding
ABCF2	1690.98212960148	-0.181571242401758	0.0930256212702925	-1.95184122312057	0.05095705835724	0.650834334706831	ABCF2	ENSG00000033050	protein_coding	chr7	151207837	151227230	ABCF2	ENSG00000033050	protein_coding
ABCF3	1545.77321218874	-0.0646403270600793	0.0686235877277122	-0.941954934162902	0.346215713123681	0.917502914989892	ABCF3	ENSG00000161204	protein_coding	chr3	184186023	184194012	ABCF3	ENSG00000161204	protein_coding
ABCG1	899.500640552403	0.112317440170488	0.106810244146215	1.05156056020932	0.293001210713748	0.896141285148299	ABCG1	ENSG00000160179	protein_coding	chr21	42199689	42297244	ABCG1	ENSG00000160179	protein_coding
ABHD10	716.295321624737	0.037233935647845	0.0659155428760886	0.564873382258859	0.572159889595112	0.967790128498161	ABHD10	ENSG00000144827	protein_coding	chr3	111979010	111993363	ABHD10	ENSG00000144827	protein_coding
ABHD11	259.678091687867	-0.0147586916442591	0.0766075541601898	-0.192653215548404	0.847230565537725	0.997022041399746	ABHD11	ENSG00000106077	protein_coding	chr7	73736094	73738867	ABHD11	ENSG00000106077	protein_coding
ABHD12	734.227541745251	-0.139528691696866	0.0981986186074565	-1.42088242864825	0.155350942056243	0.816127070483297	ABHD12	ENSG00000100997	protein_coding	chr20	25294743	25390983	ABHD12	ENSG00000100997	protein_coding
ABHD13	1259.14631155089	-0.0679887586181522	0.109434668711887	-0.621272576765859	0.534420293877168	0.96082237035586	ABHD13	ENSG00000139826	protein_coding	chr13	108218379	108234255	ABHD13	ENSG00000139826	protein_coding
ABHD14A	509.350068474048	-0.144186485005152	0.126473812724279	-1.14005011709015	0.254265422161467	0.875074997668427	ABHD14A	ENSG00000248487	protein_coding	chr3	51971426	51981199	ABHD14A	ENSG00000248487	protein_coding
ABHD14B	3479.40255169546	-0.147069735800481	0.113448519096671	-1.29635659391165	0.194852659077999	0.841825338134645	ABHD14B	ENSG00000114779	protein_coding	chr3	51968510	51983409	ABHD14B	ENSG00000114779	protein_coding
ABHD15	897.008077941707	-0.132513878923851	0.101944737299926	-1.29985992836481	0.193648981300086	0.841825338134645	ABHD15	ENSG00000168792	protein_coding	chr17	29560547	29567137	ABHD15	ENSG00000168792	protein_coding
ABHD16A	985.764832483098	-0.143482874336054	0.0906361052828192	-1.58306531253007	0.113406578758949	0.775720037413632	ABHD16A	ENSG00000204427	protein_coding	chr6	31686949	31703444	ABHD16A	ENSG00000204427	protein_coding
ABHD17A	3376.99588120844	-0.228904022054845	0.115024920029972	-1.99003852378423	0.0465866919675852	0.63181603880688	ABHD17A	ENSG00000129968	protein_coding	chr19	1876810	1885547	ABHD17A	ENSG00000129968	protein_coding
ABHD17B	534.077279638752	0.262984899073641	0.0874220817607317	3.00822050650101	0.00262782392038252	0.17736725584929	ABHD17B	ENSG00000107362	protein_coding	chr9	71862452	71910931	ABHD17B	ENSG00000107362	protein_coding
ABHD17C	62.2969462506335	0.25386222029863	0.153372499597185	1.65520038445856	0.0978838572844095	0.751897538037784	ABHD17C	ENSG00000136379	protein_coding	chr15	80679684	80755621	ABHD17C	ENSG00000136379	protein_coding
ABHD18	1308.0248852058	-0.0189199182758558	0.0617337376027975	-0.306476150813821	0.759242135654509	0.991467966325739	ABHD18	ENSG00000164074	protein_coding	chr4	127965306	128039711	ABHD18	ENSG00000164074	protein_coding
ABHD2	2671.90371998828	-0.0688886787706871	0.0616016620351572	-1.11829253456459	0.263442074314779	0.881341725761429	ABHD2	ENSG00000140526	protein_coding	chr15	89087459	89202360	ABHD2	ENSG00000140526	protein_coding
ABHD3	1067.96216145014	-0.0802933407545352	0.0613010797851763	-1.30981935450265	0.19025695402306	0.84061477586836	ABHD3	ENSG00000158201	protein_coding	chr18	21650897	21704805	ABHD3	ENSG00000158201	protein_coding
ABHD4	419.990309409014	-0.410564538162508	0.10574703614281	-3.88251579560156	0.000103381298557948	0.0193650244340083	ABHD4	ENSG00000100439	protein_coding	chr14	22598237	22613215	ABHD4	ENSG00000100439	protein_coding
ABHD5	154.38974747806	0.119919023351541	0.07559912676414	1.58624878995856	0.112682883992842	0.77494510085861	ABHD5	ENSG00000011198	protein_coding	chr3	43690113	43734371	ABHD5	ENSG00000011198	protein_coding
ABHD6	104.129879797785	-0.166631696329943	0.100125806655453	-1.66422325967716	0.096067821514844	0.748365030820041	ABHD6	ENSG00000163686	protein_coding	chr3	58237506	58295693	ABHD6	ENSG00000163686	protein_coding
ABHD8	249.749725701943	-0.0651781748691712	0.120418906211825	-0.541261973884055	0.588327026510576	0.970002703873855	ABHD8	ENSG00000127220	protein_coding	chr19	17292131	17310236	ABHD8	ENSG00000127220	protein_coding
ABI1	3590.49220938404	0.0199609780325616	0.0531267046738954	0.375724000859585	0.707122092974005	0.984254002779624	ABI1	ENSG00000136754	protein_coding	chr10	26746593	26861087	ABI1	ENSG00000136754	protein_coding
ABI2	2182.42855002669	0.0310864486464349	0.0548337246619831	0.566922069183958	0.570767129477921	0.967686172600059	ABI2	ENSG00000138443	protein_coding	chr2	203328219	203447723	ABI2	ENSG00000138443	protein_coding
ABI3	271.099914491111	-0.235515425090616	0.149850030810278	-1.57167418529795	0.11602613196126	0.780213735729689	ABI3	ENSG00000108798	protein_coding	chr17	49210227	49223225	ABI3	ENSG00000108798	protein_coding
ABL1	2005.13172390323	0.0720161450584646	0.0815807479871957	0.882759067982164	0.377366460261748	0.927125747567943	ABL1	ENSG00000097007	protein_coding	chr9	130713946	130887675	ABL1	ENSG00000097007	protein_coding
ABL2	2021.76838217264	0.128559815245493	0.059994030310529	2.14287679257533	0.0321229929330595	0.56751460980545	ABL2	ENSG00000143322	protein_coding	chr1	179099327	179229684	ABL2	ENSG00000143322	protein_coding
ABLIM1	18350.828632946	0.166332249372362	0.0691706425782808	2.40466537786061	0.0161872801962213	0.44709633132147	ABLIM1	ENSG00000099204	protein_coding	chr10	114431113	114685003	ABLIM1	ENSG00000099204	protein_coding
ABLIM2	109.184822161674	-0.0563641518488489	0.0926247246944957	-0.608521666701357	0.542841540277591	0.963054486031441	ABLIM2	ENSG00000163995	protein_coding	chr4	7965310	8158832	ABLIM2	ENSG00000163995	protein_coding
ABR	3470.32352181694	-0.0487631034861071	0.0600796332528515	-0.81164116433405	0.41699756366381	0.936032913361079	ABR	ENSG00000159842	protein_coding	chr17	1003518	1229021	ABR	ENSG00000159842	protein_coding
ABRACL	1396.81430392104	-0.0423152634590264	0.0772248109618076	-0.547949071444848	0.583726872968336	0.969022956136527	ABRACL	ENSG00000146386	protein_coding	chr6	139028682	139043302	ABRACL	ENSG00000146386	protein_coding
ABT1	1820.08256028063	-0.182227027146893	0.108545881238794	-1.67880185841418	0.0931906663108589	0.744196736548934	ABT1	ENSG00000146109	protein_coding	chr6	26596952	26600744	ABT1	ENSG00000146109	protein_coding
ABTB1	2419.77506168407	-0.133274981796695	0.101757736450221	-1.30972824716763	0.190287784177771	0.84061477586836	ABTB1	ENSG00000114626	protein_coding	chr3	127672935	127680920	ABTB1	ENSG00000114626	protein_coding
AC002117.1	89.2393367973154	0.35202583434853	0.170743004889976	2.06172917347549	0.0392335274583176	0.603535948069849	AC002117.1	ENSG00000224505	antisense	chr17	45150400	45161510	HEXIM2-AS1	ENSG00000224505	lncRNA
AC002310.12	91.0636092002479	-0.107916528707462	0.0947949925142153	-1.13842014061322	0.254945087959102	0.875116487481771	AC002310.12	ENSG00000235560	antisense	chr16	30534752	30537144	ZNF747-DT	ENSG00000235560	lncRNA
AC002429.5	189.091245955648	0.115438737373613	0.0937520487860118	1.23131962307406	0.218203345466364	0.855544479883446	AC002429.5	ENSG00000236197	antisense	chr7	95154713	95214332	PPP1R9A-AS1	ENSG00000236197	lncRNA
AC002451.3	46.5310450565187	0.153742502718061	0.155780101021393	0.986920034779972	0.323681841681381	0.910005311791974	AC002451.3	ENSG00000231170	antisense	chr7	95596682	95613719	PDK4-AS1	ENSG00000231170	lncRNA
AC002467.7	25.3870818299187	-0.299479852832678	0.216936809650464	-1.3804934870906	0.167434753577688	0.823889328824468	AC002467.7	ENSG00000241764	antisense	chr7	107742817	107744581	CBLL1-AS1	ENSG00000241764	lncRNA
AC003664.1	28.5898727226028	0.185752288163306	0.137060777361232	1.35525488574857	0.175336363231672	0.82895785209671	AC003664.1	ENSG00000234634	lincRNA	chr17	13299184	13306760	LINC02093	ENSG00000234634	lncRNA
AC003956.1	107.549252710851	0.00900431439016567	0.132124657279194	0.0681501437777701	0.94566611414602	0.99962673974664	AC003956.1	ENSG00000268564	antisense	chr19	15124160	15126174	ILVBL-AS1	ENSG00000268564	lncRNA
AC004510.3	7.64195953416401	0.59770479909754	0.3236123580153	1.84697767033137	0.0647503766222865	0.685225371679798	AC004510.3	ENSG00000267308	lincRNA	chr19	15827045	15835853	LINC01764	ENSG00000267308	lncRNA
AC004854.4	29.3658849859645	-0.13280845606009	0.162082805437145	-0.81938645929714	0.412565957963314	0.93483833989358	AC004854.4	ENSG00000234183	antisense	chr7	44848416	44849568	H2AZ2-DT	ENSG00000234183	lncRNA
AC004906.3	115.138860193892	-0.00521967503203147	0.116843670600551	-0.0446722959421206	0.964368516280902	0.99962673974664	AC004906.3	ENSG00000237286	antisense	chr7	2944035	2947091	CARD11-AS1	ENSG00000237286	lncRNA
AC005154.6	2208.69152469715	0.0739475949564252	0.0759828438163163	0.973214363168465	0.330446773713354	0.913658450416881	AC005154.6	ENSG00000196295	processed_transcript	chr7	30516309	30594809	GARS1-DT	ENSG00000196295	lncRNA
AC005162.4	10.2295298486217	-0.18504362711794	0.196690143942583	-0.940787491476729	0.346813772271224	0.917542535073402	AC005162.4	ENSG00000229452	antisense	chr7	29080284	29082527	CPVL-AS1	ENSG00000229452	lncRNA
AC005235.1	155.725598803623	0.00496188885545724	0.0755292907578819	0.0656948953931417	0.947620736521816	0.99962673974664	AC005235.1	ENSG00000236653	lincRNA	chr2	198299363	198375097	LINC01923	ENSG00000236653	lncRNA
AC005355.2	51.887633953591	0.111104037285282	0.121925194572423	0.911247570076968	0.362164944666002	0.921152104294635	AC005355.2	ENSG00000251169	lincRNA	chr5	134506552	134509229	LINC01843	ENSG00000251169	lncRNA
AC005532.5	19.1893875965686	-0.0676168320086076	0.168929204117116	-0.400267273867755	0.688959669334763	0.982861785559315	AC005532.5	ENSG00000230825	processed_transcript	chr7	7255154	7277779	LINC03016	ENSG00000230825	lncRNA
AC005534.8	52.3009909804481	0.222467008936905	0.15297783800263	1.45424338480375	0.14587884061999	0.805835182496447	AC005534.8	ENSG00000224903	antisense	chr7	156654185	156657693	RNF32-AS1	ENSG00000224903	lncRNA
AC005624.2	19.1585990251111	0.15608494890072	0.151780242783693	1.02836143913119	0.303779840259209	0.901409269977173	AC005624.2	ENSG00000267201	lincRNA	chr19	2458935	2462185	LINC01775	ENSG00000267201	lncRNA
AC005682.5	181.286348241349	0.197288707313854	0.101278250641947	1.947986917856	0.0514165285145833	0.650939244731685	AC005682.5	ENSG00000228649	processed_transcript	chr7	22854178	22861579	SNHG26	ENSG00000228649	lncRNA
AC005775.2	89.4259754598614	0.0046207148969519	0.107051912901025	0.0431633099468664	0.965571352236442	0.99962673974664	AC005775.2	ENSG00000266933	antisense	chr19	490046	507833	MADCAM1-AS1	ENSG00000266933	lncRNA
AC006042.7	50.1848691007205	-0.0385516125784714	0.14570587209051	-0.264585167538915	0.791329047625311	0.992725731204825	AC006042.7	ENSG00000233108	antisense	chr7	7958183	7969903	GLCCI1-DT	ENSG00000233108	lncRNA
AC006116.17	38.1193746992653	-0.100512463145762	0.152522759070243	-0.658999769991521	0.509895916360093	0.957132251267623	AC006116.17	ENSG00000267549	antisense	chr19	56314703	56341287	ZSCAN5A-AS1	ENSG00000267549	lncRNA
AC006116.20	41.806036337232	-0.156844306456749	0.162437561352701	-0.965566739309713	0.33426102531501	0.914875387881963	AC006116.20	ENSG00000267710	processed_transcript	chr19	56272769	56310450	EDDM13	ENSG00000267710	protein_coding
AC006145.4	527.691426951577	0.110568852300831	0.0834478104015721	1.32500603393601	0.185169150024164	0.836072476294564	AC006145.4	ENSG00000223770	antisense	chr7	82009177	82029955	CACNA2D1-AS1	ENSG00000223770	lncRNA
AC006262.5	85.5328606882392	0.135858746016774	0.125810496054911	1.0798681372139	0.280200903780094	0.88931076032693	AC006262.5	ENSG00000268621	lincRNA	chr19	46189166	46203083	IGFL2-AS1	ENSG00000268621	lncRNA
AC006378.2	38.6654489489421	-0.0344530189085075	0.137123517914363	-0.251255360368047	0.801616685554741	0.994371243283519	AC006378.2	ENSG00000236861	antisense	chr7	93969442	94011113	BET1-AS1	ENSG00000236861	lncRNA
AC006552.1	136.725541436345	0.104096401089247	0.0817857742966829	1.27279348987552	0.203091331920048	0.846838579517079	AC006552.1	ENSG00000250456	lincRNA	chr4	54603211	54607131	LINC02260	ENSG00000250456	lncRNA
AC007038.7	349.242746171752	0.00247778673320358	0.0804397087554507	0.0308030296421938	0.97542662426288	0.999915409476271	AC007038.7	ENSG00000229127	antisense	chr2	210030733	210064356	KANSL1L-AS1	ENSG00000229127	lncRNA
AC007099.1	122.662780407449	0.117632813353438	0.121653111006953	0.966952775640195	0.333567641927835	0.914875387881963	AC007099.1	ENSG00000231172	antisense	chr2	75524068	75542706	EVA1A-AS	ENSG00000231172	lncRNA
AC007246.3	116.574647344531	-0.0953445593614657	0.0882287867929376	-1.08065137045608	0.279852222377712	0.88931076032693	AC007246.3	ENSG00000231312	antisense	chr2	39436637	39665343	MAP4K3-DT	ENSG00000231312	lncRNA
AC007250.4	73.8072606647118	0.286723451086075	0.122150416348991	2.34729818903678	0.0189101141518771	0.472613475167131	AC007250.4	ENSG00000225226	lincRNA	chr2	58275877	58296548	LINC01795	ENSG00000225226	lncRNA
AC007317.1	19.6092939947516	0.286940627218466	0.158296541271948	1.81267780655745	0.0698815294418467	0.703278855215702	AC007317.1	ENSG00000233128	lincRNA	chr2	40746487	40767452	LINC01794	ENSG00000233128	lncRNA
AC007383.3	154.711578571831	-0.167830112275554	0.0939710073739248	-1.78597757931585	0.0741028884338829	0.710013243930781	AC007383.3	ENSG00000227946	lincRNA	chr2	206084605	206086564	INO80D-AS1	ENSG00000227946	lncRNA
AC007386.4	40.9564892549586	-0.117751221676283	0.148993705928401	-0.790310039894358	0.429346724860791	0.940097093231721	AC007386.4	ENSG00000232613	antisense	chr2	65030727	65053017	LINC02576	ENSG00000232613	lncRNA
AC007392.3	19.5450024768454	0.00817307383184228	0.207152149998119	0.0394544484907181	0.968528070054363	0.99962673974664	AC007392.3	ENSG00000232046	lincRNA	chr2	66574030	66730157	LINC01798	ENSG00000232046	lncRNA
AC007405.4	111.929538357098	0.0843576590826528	0.0897613459945856	0.939799399707544	0.347320466811801	0.91775039565761	AC007405.4	ENSG00000234350	lincRNA	chr2	170723086	170770768	ERICH2-DT	ENSG00000234350	lncRNA
AC008063.2	40.1841142023899	-0.24399308626393	0.131336371578208	-1.85777240022684	0.0632013420837026	0.682646431683607	AC008063.2	ENSG00000230918	antisense	chr2	162073256	162075169	DPP4-DT	ENSG00000230918	lncRNA
AC008074.3	26.2083817198995	0.0332798966498637	0.187545133004706	0.177450068240526	0.859154882503043	0.997129313116691	AC008074.3	ENSG00000223935	antisense	chr2	64395220	64453798	LGALSL-DT	ENSG00000223935	lncRNA
AC008753.6	32.3683274866548	0.182387170836624	0.221814953799208	0.82224921139323	0.410935075902526	0.934786085865475	AC008753.6	ENSG00000228323	antisense	chr19	53854581	53869107	MYADM-AS1	ENSG00000228323	lncRNA
AC009005.2	18.0690724459287	-0.295918096138472	0.240795407620185	-1.2289191852248	0.219102107531432	0.856496739945764	AC009005.2	ENSG00000267751	antisense	chr19	567210	572228	BSG-AS1	ENSG00000267751	lncRNA
AC009133.12	511.323221112239	-0.0578425688254096	0.0765842345763294	-0.755280367368033	0.45008077594221	0.944865776918757	AC009133.12	ENSG00000238045	antisense	chr16	29808636	29821252	MVP-DT	ENSG00000238045	lncRNA
AC009299.2	89.4742629312387	0.357089491255633	0.147022656473164	2.42880587129652	0.0151486410987583	0.433914969024727	AC009299.2	ENSG00000235724	antisense	chr2	161222785	161308303	PSMD14-DT	ENSG00000235724	lncRNA
AC009299.3	277.093382246688	0.322719653096777	0.115622554563606	2.79114792364531	0.00525214629468293	0.264441865721506	AC009299.3	ENSG00000227403	lincRNA	chr2	161244739	161249050	LINC01806	ENSG00000227403	lncRNA
AC009403.2	191.390254997987	-0.0324895662687069	0.0638518983339183	-0.50882694354364	0.610873531786892	0.972613363153918	AC009403.2	ENSG00000216895	antisense	chr7	155611231	155645205	RBM33-DT	ENSG00000216895	lncRNA
AC009502.4	173.180192310685	-0.0106874831598042	0.0856161981586778	-0.124830153518337	0.900658015043394	0.99962673974664	AC009502.4	ENSG00000227308	lincRNA	chr2	219685381	219737937	LINC02832	ENSG00000227308	lncRNA
AC009948.5	423.422605725508	0.0742319727395584	0.0755843266256636	0.982108011720435	0.326046638903062	0.910304560345039	AC009948.5	ENSG00000223960	antisense	chr2	178413939	178440243	CHROMR	ENSG00000223960	lncRNA
AC010127.3	39.7353746228386	0.0588400848124617	0.139801617708747	0.420882717788322	0.673840725584276	0.981724287864929	AC010127.3	ENSG00000236107	antisense	chr2	165957399	166301784	SCN1A-AS1	ENSG00000236107	lncRNA
AC010226.4	41.5455127286937	0.148754295769202	0.160392022766886	0.927441983728842	0.353697100988408	0.918915613153556	AC010226.4	ENSG00000249249	antisense	chr5	115602057	115620659	TICAM2-AS1	ENSG00000249249	lncRNA
AC010642.1	262.926483789519	-0.0953968164261805	0.0965845770968418	-0.9877023774772	0.323298429802114	0.910005311791974	AC010642.1	ENSG00000267216	protein_coding	chr19	58278966	58315197	ZNF8-ERVK3-1	ENSG00000267216	lncRNA
AC010894.3	15.1806339608447	-0.0178473835272779	0.220215299336253	-0.0810451570852315	0.935406040433909	0.99962673974664	AC010894.3	ENSG00000226853	lincRNA	chr2	174487389	174488386	GPR155-DT	ENSG00000226853	lncRNA
AC012074.2	208.623522752794	0.0988608317558763	0.0981363201280333	1.00738270628955	0.313750898621277	0.907238206004804	AC012074.2	ENSG00000235072	lincRNA	chr2	25369136	25375845	ARNILA	ENSG00000235072	lncRNA
