baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
AASS	272.516168070075	-0.364829302373619	0.193129134420473	-1.88904332569175	0.0588860235118318	0.999947578263289	AASS	ENSG00000008311	protein_coding	chr7	122075647	122144280	AASS	ENSG00000008311	protein_coding
AATF	3251.66995864459	-0.0475906782969645	0.0845051324267117	-0.563169087253229	0.573319750544824	0.999947578263289	AATF	ENSG00000275700	protein_coding	chr17	36948875	37056871	AATF	ENSG00000275700	protein_coding
ABALON	76.2895408559576	-0.0747771267027976	0.137605482065549	-0.543416770759011	0.586842881323432	0.999947578263289	ABALON	ENSG00000281376	antisense	chr20	31721507	31723409	ABALON	ENSG00000281376	lncRNA
ABAT	385.303253851525	0.0377220483557921	0.0739103180117951	0.51037594439483	0.609788106512199	0.999947578263289	ABAT	ENSG00000183044	protein_coding	chr16	8674565	8784575	ABAT	ENSG00000183044	protein_coding
ABCA1	323.888026402454	-0.21535659233559	0.208971813511336	-1.03055330150498	0.302750344629819	0.999947578263289	ABCA1	ENSG00000165029	protein_coding	chr9	104781002	104928237	ABCA1	ENSG00000165029	protein_coding
ABCA2	3454.41767130922	0.221108258699974	0.120104051311256	1.840972525789	0.0656255849766779	0.999947578263289	ABCA2	ENSG00000107331	protein_coding	chr9	137007227	137028922	ABCA2	ENSG00000107331	protein_coding
ABCA3	503.120370561173	-0.0164711292200974	0.111223239347355	-0.148090716623145	0.882271175725801	0.999947578263289	ABCA3	ENSG00000167972	protein_coding	chr16	2275881	2340746	ABCA3	ENSG00000167972	protein_coding
ABCA5	1521.99317927402	0.0396912302004827	0.102008165317226	0.389098559679516	0.69720323890669	0.999947578263289	ABCA5	ENSG00000154265	protein_coding	chr17	69244311	69327244	ABCA5	ENSG00000154265	protein_coding
ABCA7	5961.8438786506	0.250764620682388	0.0732085017063343	3.42534835213942	0.000614011601288766	0.123636352682837	ABCA7	ENSG00000064687	protein_coding	chr19	1040101	1065572	ABCA7	ENSG00000064687	protein_coding
ABCA9	239.205528634599	0.00692138972306946	0.151281444988129	0.0457517425459055	0.96350812236988	0.999947578263289	ABCA9	ENSG00000154258	protein_coding	chr17	68974488	69061064	ABCA9	ENSG00000154258	protein_coding
ABCB1	459.211833938318	0.159208110890795	0.160053896465862	0.99471562021455	0.319874595194636	0.999947578263289	ABCB1	ENSG00000085563	protein_coding	chr7	87503633	87713323	ABCB1	ENSG00000085563	protein_coding
ABCB10	935.696638276436	0.137597832262527	0.0952954924005704	1.44390703900391	0.148765126349465	0.999947578263289	ABCB10	ENSG00000135776	protein_coding	chr1	229516582	229558695	ABCB10	ENSG00000135776	protein_coding
ABCB6	177.226137249995	0.309900893271529	0.125017642154102	2.47885728711417	0.0131804030886835	0.746724688937538	ABCB6	ENSG00000115657	protein_coding	chr2	219209768	219218990	ABCB6	ENSG00000115657	protein_coding
ABCB8	1196.32336784433	0.157257512114095	0.0848835122127588	1.85262730081116	0.0639357965998629	0.999947578263289	ABCB8	ENSG00000197150	protein_coding	chr7	151028422	151047782	ABCB8	ENSG00000197150	protein_coding
ABCC1	5589.43598721421	-0.0536184891694369	0.0821339324219992	-0.652817752520947	0.513873777442026	0.999947578263289	ABCC1	ENSG00000103222	protein_coding	chr16	15949577	16143074	ABCC1	ENSG00000103222	protein_coding
ABCC10	1737.36954253493	0.0225626961571106	0.0779072269268443	0.289609796768883	0.772114771328075	0.999947578263289	ABCC10	ENSG00000124574	protein_coding	chr6	43427366	43450430	ABCC10	ENSG00000124574	protein_coding
ABCC2	261.303028795582	0.029836312249975	0.12807248689237	0.232964260895855	0.815789157930462	0.999947578263289	ABCC2	ENSG00000023839	protein_coding	chr10	99782732	99852192	ABCC2	ENSG00000023839	protein_coding
ABCC4	614.666035947038	-0.0524980762416634	0.116383818736118	-0.45107710686736	0.651933976782184	0.999947578263289	ABCC4	ENSG00000125257	protein_coding	chr13	95019829	95301446	ABCC4	ENSG00000125257	protein_coding
ABCC5	1774.88855150887	0.0548173606792078	0.0741016069179378	0.739759405486497	0.45944599491901	0.999947578263289	ABCC5	ENSG00000114770	protein_coding	chr3	183919934	184018015	ABCC5	ENSG00000114770	protein_coding
ABCC9	784.340050441642	-0.0420644730894288	0.101173841117874	-0.41576431837179	0.677582471182841	0.999947578263289	ABCC9	ENSG00000069431	protein_coding	chr12	21797401	21941402	ABCC9	ENSG00000069431	protein_coding
ABCD2	1599.92526720674	-0.058987238714885	0.119985917519111	-0.491618015968329	0.622989404956986	0.999947578263289	ABCD2	ENSG00000173208	protein_coding	chr12	39550033	39619751	ABCD2	ENSG00000173208	protein_coding
ABCD3	792.83796992456	0.0395217082158195	0.0851566595615846	0.464105901045094	0.642571874125469	0.999947578263289	ABCD3	ENSG00000117528	protein_coding	chr1	94418455	94518666	ABCD3	ENSG00000117528	protein_coding
ABCD4	1648.99225812785	-0.038424032214447	0.0770371892150906	-0.498772509822051	0.617939655984366	0.999947578263289	ABCD4	ENSG00000119688	protein_coding	chr14	74285423	74303056	ABCD4	ENSG00000119688	protein_coding
ABCE1	2748.49203966067	-0.0588088723786802	0.111395703430664	-0.527927654007629	0.597549550042289	0.999947578263289	ABCE1	ENSG00000164163	protein_coding	chr4	145097932	145129179	ABCE1	ENSG00000164163	protein_coding
ABCF1	2808.99452869206	0.0483637251440464	0.0637725376699235	0.758378557779359	0.448224390546142	0.999947578263289	ABCF1	ENSG00000204574	protein_coding	chr6	30571376	30597179	ABCF1	ENSG00000204574	protein_coding
ABCF2	2059.2453048888	0.0368596107501191	0.0960052784511336	0.383933168517193	0.701027981916685	0.999947578263289	ABCF2	ENSG00000033050	protein_coding	chr7	151207837	151227230	ABCF2	ENSG00000033050	protein_coding
ABCF3	1747.02296251872	0.0408062733406625	0.0730142970543906	0.558880588965536	0.576243217747123	0.999947578263289	ABCF3	ENSG00000161204	protein_coding	chr3	184186023	184194012	ABCF3	ENSG00000161204	protein_coding
ABCG1	878.510973812163	0.297851869269593	0.105370215122529	2.82671786256902	0.00470277420307318	0.451821602659472	ABCG1	ENSG00000160179	protein_coding	chr21	42199689	42297244	ABCG1	ENSG00000160179	protein_coding
ABHD10	911.377528703087	-0.0406036001821742	0.0774925014653514	-0.523968118390513	0.600300714703794	0.999947578263289	ABHD10	ENSG00000144827	protein_coding	chr3	111979010	111993363	ABHD10	ENSG00000144827	protein_coding
ABHD11	288.897445449994	0.0727886981119112	0.0938014882034948	0.775986602195501	0.437756896569509	0.999947578263289	ABHD11	ENSG00000106077	protein_coding	chr7	73736094	73738867	ABHD11	ENSG00000106077	protein_coding
ABHD12	863.915353457358	0.00902926574166532	0.093618512462136	0.0964474386977384	0.923165217070722	0.999947578263289	ABHD12	ENSG00000100997	protein_coding	chr20	25294743	25390983	ABHD12	ENSG00000100997	protein_coding
ABHD13	1565.22889029853	-0.351468996279794	0.134681184466777	-2.60963695612949	0.00906383564823525	0.621821919905306	ABHD13	ENSG00000139826	protein_coding	chr13	108218379	108234255	ABHD13	ENSG00000139826	protein_coding
ABHD14A	677.508127742863	-0.0345522331071633	0.120563247528802	-0.286590099515269	0.774426196029088	0.999947578263289	ABHD14A	ENSG00000248487	protein_coding	chr3	51971426	51981199	ABHD14A	ENSG00000248487	protein_coding
ABHD14B	4159.61815498226	-0.0482723776914172	0.107332710160102	-0.449745260502711	0.652894132016535	0.999947578263289	ABHD14B	ENSG00000114779	protein_coding	chr3	51968510	51983409	ABHD14B	ENSG00000114779	protein_coding
ABHD15	1035.14657209349	0.195402785305187	0.113564071091772	1.72063913724333	0.0853163269191696	0.999947578263289	ABHD15	ENSG00000168792	protein_coding	chr17	29560547	29567137	ABHD15	ENSG00000168792	protein_coding
ABHD16A	1213.60113838013	0.0321132946020822	0.0739308419210193	0.434369388575191	0.664020223180053	0.999947578263289	ABHD16A	ENSG00000204427	protein_coding	chr6	31686949	31703444	ABHD16A	ENSG00000204427	protein_coding
ABHD17A	4548.01884398142	-0.0509633113248546	0.103354338894695	-0.493093099620903	0.621946806323347	0.999947578263289	ABHD17A	ENSG00000129968	protein_coding	chr19	1876810	1885547	ABHD17A	ENSG00000129968	protein_coding
ABHD17B	524.632285970488	0.146424401547419	0.110180824720379	1.32894632000641	0.183865680492568	0.999947578263289	ABHD17B	ENSG00000107362	protein_coding	chr9	71862452	71910931	ABHD17B	ENSG00000107362	protein_coding
ABHD17C	66.6610364987964	0.40350406371738	0.228853526065805	1.76315423517379	0.0778744800376098	0.999947578263289	ABHD17C	ENSG00000136379	protein_coding	chr15	80679684	80755621	ABHD17C	ENSG00000136379	protein_coding
ABHD18	1380.20147147287	-0.0728188112669807	0.0720644649864496	-1.01046765948617	0.312271286270822	0.999947578263289	ABHD18	ENSG00000164074	protein_coding	chr4	127965306	128039711	ABHD18	ENSG00000164074	protein_coding
ABHD2	2852.16174591681	0.0864452538481048	0.085983279351924	1.00537284108797	0.314717352398638	0.999947578263289	ABHD2	ENSG00000140526	protein_coding	chr15	89087459	89202360	ABHD2	ENSG00000140526	protein_coding
ABHD3	1328.60812516942	0.0176984128126996	0.0889424677199362	0.198987202248859	0.842272755537025	0.999947578263289	ABHD3	ENSG00000158201	protein_coding	chr18	21650897	21704805	ABHD3	ENSG00000158201	protein_coding
ABHD4	555.294034497111	-0.122963062894029	0.101616178773321	-1.21007367506239	0.226250623530323	0.999947578263289	ABHD4	ENSG00000100439	protein_coding	chr14	22598237	22613215	ABHD4	ENSG00000100439	protein_coding
ABHD5	183.327934542707	0.0597925453868181	0.100783563818391	0.593276751897386	0.552995954628776	0.999947578263289	ABHD5	ENSG00000011198	protein_coding	chr3	43690113	43734371	ABHD5	ENSG00000011198	protein_coding
ABHD6	132.12289286111	-0.0522134798706822	0.130712224027977	-0.399453687357556	0.689558941994695	0.999947578263289	ABHD6	ENSG00000163686	protein_coding	chr3	58237506	58295693	ABHD6	ENSG00000163686	protein_coding
ABHD8	286.286877584128	0.130412018229534	0.101234417392816	1.28821819286519	0.197670020756165	0.999947578263289	ABHD8	ENSG00000127220	protein_coding	chr19	17292131	17310236	ABHD8	ENSG00000127220	protein_coding
ABI1	4308.58102102159	-0.0722520605325437	0.0666784054321755	-1.0835901078354	0.278546578792273	0.999947578263289	ABI1	ENSG00000136754	protein_coding	chr10	26746593	26861087	ABI1	ENSG00000136754	protein_coding
ABI2	2259.70054263131	0.0698083403885704	0.072233516430721	0.966425889781006	0.333831114284112	0.999947578263289	ABI2	ENSG00000138443	protein_coding	chr2	203328219	203447723	ABI2	ENSG00000138443	protein_coding
ABI3	337.788750496723	0.00685613425496434	0.154591272196378	0.0443500733097983	0.964625358183759	0.999947578263289	ABI3	ENSG00000108798	protein_coding	chr17	49210227	49223225	ABI3	ENSG00000108798	protein_coding
ABL1	1912.46418242881	-0.0132308789782787	0.0826991292403877	-0.159988129256107	0.87289042524691	0.999947578263289	ABL1	ENSG00000097007	protein_coding	chr9	130713946	130887675	ABL1	ENSG00000097007	protein_coding
ABL2	1976.13072141535	0.039658950867921	0.0796738293055536	0.497766345782461	0.618648739138183	0.999947578263289	ABL2	ENSG00000143322	protein_coding	chr1	179099327	179229684	ABL2	ENSG00000143322	protein_coding
ABLIM1	19493.8407991453	0.161067811455542	0.087375808496371	1.84339137144845	0.0652718889827014	0.999947578263289	ABLIM1	ENSG00000099204	protein_coding	chr10	114431113	114685003	ABLIM1	ENSG00000099204	protein_coding
ABLIM2	106.407141170039	-0.0675298280377875	0.13668472228524	-0.494055421182063	0.621267039725441	0.999947578263289	ABLIM2	ENSG00000163995	protein_coding	chr4	7965310	8158832	ABLIM2	ENSG00000163995	protein_coding
ABR	3761.12084750458	0.0705241586869171	0.0869626999792008	0.810970205660412	0.417382781017318	0.999947578263289	ABR	ENSG00000159842	protein_coding	chr17	1003518	1229021	ABR	ENSG00000159842	protein_coding
ABRACL	1889.3997140207	0.0848925937089366	0.0895296907581061	0.948206041929731	0.343024571911074	0.999947578263289	ABRACL	ENSG00000146386	protein_coding	chr6	139028682	139043302	ABRACL	ENSG00000146386	protein_coding
ABT1	2326.79302116872	-0.200860921560408	0.0973000104640183	-2.06434635106937	0.0389848892318474	0.999947578263289	ABT1	ENSG00000146109	protein_coding	chr6	26596952	26600744	ABT1	ENSG00000146109	protein_coding
ABTB1	2872.29010160148	-0.0283031420915475	0.0763227487787222	-0.370834941671258	0.710760474322589	0.999947578263289	ABTB1	ENSG00000114626	protein_coding	chr3	127672935	127680920	ABTB1	ENSG00000114626	protein_coding
AC002117.1	54.2661286335074	0.155649720176901	0.228201745758205	0.682070681184984	0.495194258529527	0.999947578263289	AC002117.1	ENSG00000224505	antisense	chr17	45150400	45161510	HEXIM2-AS1	ENSG00000224505	lncRNA
AC002310.12	113.715299181701	0.0748764877355017	0.124976103664389	0.599126437295368	0.549088573196012	0.999947578263289	AC002310.12	ENSG00000235560	antisense	chr16	30534752	30537144	ZNF747-DT	ENSG00000235560	lncRNA
AC002429.5	157.742309026629	-0.0115008734609793	0.144436070681249	-0.0796260477506357	0.936534677879886	0.999947578263289	AC002429.5	ENSG00000236197	antisense	chr7	95154713	95214332	PPP1R9A-AS1	ENSG00000236197	lncRNA
AC002451.3	37.2323759794723	0.0658143937775118	0.254642745977938	0.258457760203441	0.796053644149119	0.999947578263289	AC002451.3	ENSG00000231170	antisense	chr7	95596682	95613719	PDK4-AS1	ENSG00000231170	lncRNA
AC002467.7	41.5460011456973	0.182658549052477	0.221869135953977	0.823271557204633	0.410353584382366	0.999947578263289	AC002467.7	ENSG00000241764	antisense	chr7	107742817	107744581	CBLL1-AS1	ENSG00000241764	lncRNA
AC003664.1	23.0270590151603	0.0102300045577025	0.231688286198011	0.0441541725115937	0.964781511437386	0.999947578263289	AC003664.1	ENSG00000234634	lincRNA	chr17	13299184	13306760	LINC02093	ENSG00000234634	lncRNA
AC003956.1	92.3518594188333	-0.13732617043652	0.163018692929769	-0.842395236819143	0.39956675829878	0.999947578263289	AC003956.1	ENSG00000268564	antisense	chr19	15124160	15126174	ILVBL-AS1	ENSG00000268564	lncRNA
AC004510.3	5.078852255307	0.3568684772981	0.511206411443247	0.69809076981367	0.48512043009774	0.999947578263289	AC004510.3	ENSG00000267308	lincRNA	chr19	15827045	15835853	LINC01764	ENSG00000267308	lncRNA
AC004854.4	25.942385194597	-0.099511379371073	0.266847117608548	-0.372915324185931	0.709211466343095	0.999947578263289	AC004854.4	ENSG00000234183	antisense	chr7	44848416	44849568	H2AZ2-DT	ENSG00000234183	lncRNA
AC004906.3	112.246097776498	0.128986932998728	0.183001641231748	0.704840307062509	0.480909621567547	0.999947578263289	AC004906.3	ENSG00000237286	antisense	chr7	2944035	2947091	CARD11-AS1	ENSG00000237286	lncRNA
AC005154.6	2227.09697527852	-0.00969545770270024	0.103776364160309	-0.093426453905469	0.92556477524659	0.999947578263289	AC005154.6	ENSG00000196295	processed_transcript	chr7	30516309	30594809	GARS1-DT	ENSG00000196295	lncRNA
AC005162.4	9.39359130893727	-0.07457904652201	0.345366919463472	-0.215941488078444	0.829033357131418	0.999947578263289	AC005162.4	ENSG00000229452	antisense	chr7	29080284	29082527	CPVL-AS1	ENSG00000229452	lncRNA
AC005235.1	138.910462974267	0.0204744325763529	0.128495979196656	0.159339091420268	0.873401723665773	0.999947578263289	AC005235.1	ENSG00000236653	lincRNA	chr2	198299363	198375097	LINC01923	ENSG00000236653	lncRNA
AC005355.2	45.6765808836442	0.0071466195327629	0.199692973966739	0.0357880369589429	0.971451372081417	0.999947578263289	AC005355.2	ENSG00000251169	lincRNA	chr5	134506552	134509229	LINC01843	ENSG00000251169	lncRNA
AC005532.5	21.1426870603713	-0.146048642360983	0.263636770093206	-0.55397675487129	0.579594754220618	0.999947578263289	AC005532.5	ENSG00000230825	processed_transcript	chr7	7255154	7277779	LINC03016	ENSG00000230825	lncRNA
AC005534.8	42.48065294748	-0.00067064019166457	0.245737605512694	-0.00272909060973953	0.997822503440433	0.999947578263289	AC005534.8	ENSG00000224903	antisense	chr7	156654185	156657693	RNF32-AS1	ENSG00000224903	lncRNA
AC005624.2	17.2085507245049	0.278824999021267	0.283979679425454	0.981848418117043	0.326174530804136	0.999947578263289	AC005624.2	ENSG00000267201	lincRNA	chr19	2458935	2462185	LINC01775	ENSG00000267201	lncRNA
AC005682.5	199.99228795239	-0.02119680652539	0.14110356528126	-0.150221622558853	0.880589767129773	0.999947578263289	AC005682.5	ENSG00000228649	processed_transcript	chr7	22854178	22861579	SNHG26	ENSG00000228649	lncRNA
AC005775.2	83.9106062092526	-0.0642490895269445	0.139566349144359	-0.460347998789372	0.64526645372394	0.999947578263289	AC005775.2	ENSG00000266933	antisense	chr19	490046	507833	MADCAM1-AS1	ENSG00000266933	lncRNA
AC006042.7	43.224648543386	-0.121739001092339	0.215374461642614	-0.565243437703161	0.571908195111847	0.999947578263289	AC006042.7	ENSG00000233108	antisense	chr7	7958183	7969903	GLCCI1-DT	ENSG00000233108	lncRNA
AC006116.17	33.0974865037773	-0.101107667234108	0.281132335176116	-0.359644390143771	0.719113083174662	0.999947578263289	AC006116.17	ENSG00000267549	antisense	chr19	56314703	56341287	ZSCAN5A-AS1	ENSG00000267549	lncRNA
AC006116.20	42.9853005782793	0.066336817897517	0.233496333482479	0.284102182283281	0.776332074625695	0.999947578263289	AC006116.20	ENSG00000267710	processed_transcript	chr19	56272769	56310450	EDDM13	ENSG00000267710	protein_coding
AC006145.4	437.64045909595	-0.0633137826076079	0.0924125636039772	-0.685120941768605	0.493267606400822	0.999947578263289	AC006145.4	ENSG00000223770	antisense	chr7	82009177	82029955	CACNA2D1-AS1	ENSG00000223770	lncRNA
AC006262.5	67.4401143821472	-0.225779487253931	0.176170520940394	-1.28159629686468	0.199984299905899	0.999947578263289	AC006262.5	ENSG00000268621	lincRNA	chr19	46189166	46203083	IGFL2-AS1	ENSG00000268621	lncRNA
AC006378.2	43.6424943549657	-0.0962717100169195	0.192687825162357	-0.499625287356904	0.617338948822281	0.999947578263289	AC006378.2	ENSG00000236861	antisense	chr7	93969442	94011113	BET1-AS1	ENSG00000236861	lncRNA
AC006552.1	112.174535795643	0.0252834127798945	0.113382477136711	0.22299224199705	0.823541544485982	0.999947578263289	AC006552.1	ENSG00000250456	lincRNA	chr4	54603211	54607131	LINC02260	ENSG00000250456	lncRNA
AC007038.7	302.921445672226	-0.114527913028567	0.0966161856051407	-1.1853905462241	0.235863067838349	0.999947578263289	AC007038.7	ENSG00000229127	antisense	chr2	210030733	210064356	KANSL1L-AS1	ENSG00000229127	lncRNA
AC007099.1	101.686912742135	0.128614377233652	0.165540444063828	0.7769362826166	0.437196363648525	0.999947578263289	AC007099.1	ENSG00000231172	antisense	chr2	75524068	75542706	EVA1A-AS	ENSG00000231172	lncRNA
AC007246.3	117.568994945011	-0.0884899550101115	0.121730803011869	-0.726931498196752	0.467267920459286	0.999947578263289	AC007246.3	ENSG00000231312	antisense	chr2	39436637	39665343	MAP4K3-DT	ENSG00000231312	lncRNA
AC007250.4	61.1243227299001	0.0651843189110212	0.194985448399804	0.334303505446034	0.738150545500956	0.999947578263289	AC007250.4	ENSG00000225226	lincRNA	chr2	58275877	58296548	LINC01795	ENSG00000225226	lncRNA
AC007317.1	15.2055187092575	0.365714141192231	0.275049389159484	1.32963080670642	0.18363994276355	0.999947578263289	AC007317.1	ENSG00000233128	lincRNA	chr2	40746487	40767452	LINC01794	ENSG00000233128	lncRNA
AC007383.3	189.319719409442	-0.224912218685752	0.100774443218433	-2.23183786982821	0.0256256804244733	0.92587484586346	AC007383.3	ENSG00000227946	lincRNA	chr2	206084605	206086564	INO80D-AS1	ENSG00000227946	lncRNA
AC007386.4	39.6604370117559	0.103273066926896	0.254946489188287	0.40507742332794	0.685420601086181	0.999947578263289	AC007386.4	ENSG00000232613	antisense	chr2	65030727	65053017	LINC02576	ENSG00000232613	lncRNA
AC007392.3	19.4930853446983	-0.0998910112337357	0.330088789712502	-0.302618611558235	0.762180529181971	0.999947578263289	AC007392.3	ENSG00000232046	lincRNA	chr2	66574030	66730157	LINC01798	ENSG00000232046	lncRNA
AC007405.4	100.78687299526	0.119395066267322	0.138612485996871	0.861358667717834	0.389040532889042	0.999947578263289	AC007405.4	ENSG00000234350	lincRNA	chr2	170723086	170770768	ERICH2-DT	ENSG00000234350	lncRNA
AC008063.2	52.7788017743471	-0.0356758557221174	0.161308573580247	-0.221165279255101	0.824963742982544	0.999947578263289	AC008063.2	ENSG00000230918	antisense	chr2	162073256	162075169	DPP4-DT	ENSG00000230918	lncRNA
AC008074.3	22.8885410210296	-0.140448403254984	0.326217626444999	-0.430535911825304	0.666805849284601	0.999947578263289	AC008074.3	ENSG00000223935	antisense	chr2	64395220	64453798	LGALSL-DT	ENSG00000223935	lncRNA
AC008753.6	29.941738096048	-0.0588158178169042	0.318452340198257	-0.184692685192037	0.853470083845606	0.999947578263289	AC008753.6	ENSG00000228323	antisense	chr19	53854581	53869107	MYADM-AS1	ENSG00000228323	lncRNA
AC009005.2	20.4534392821805	-0.28781890881278	0.361165732655483	-0.79691643694041	0.425499564078498	0.999947578263289	AC009005.2	ENSG00000267751	antisense	chr19	567210	572228	BSG-AS1	ENSG00000267751	lncRNA
AC009133.12	535.43655993374	0.0447704539561254	0.0946872489092212	0.472824529932724	0.636338371873858	0.999947578263289	AC009133.12	ENSG00000238045	antisense	chr16	29808636	29821252	MVP-DT	ENSG00000238045	lncRNA
AC009299.2	64.928879650508	0.223047143694758	0.166111676817713	1.34275415171159	0.179351593729807	0.999947578263289	AC009299.2	ENSG00000235724	antisense	chr2	161222785	161308303	PSMD14-DT	ENSG00000235724	lncRNA
AC009299.3	275.568199663317	0.138945916067778	0.165461206355723	0.839749202414609	0.401049020434252	0.999947578263289	AC009299.3	ENSG00000227403	lincRNA	chr2	161244739	161249050	LINC01806	ENSG00000227403	lncRNA
AC009403.2	216.066338924389	-0.0294154659377264	0.0952766274715489	-0.308737480726953	0.757521230207069	0.999947578263289	AC009403.2	ENSG00000216895	antisense	chr7	155611231	155645205	RBM33-DT	ENSG00000216895	lncRNA
AC009502.4	158.573932564904	-0.151103282471616	0.131652702493519	-1.14774159291606	0.251075255296231	0.999947578263289	AC009502.4	ENSG00000227308	lincRNA	chr2	219685381	219737937	LINC02832	ENSG00000227308	lncRNA
AC009948.5	415.673801397206	0.111833380816108	0.0744304145674339	1.502522610764	0.132962192999487	0.999947578263289	AC009948.5	ENSG00000223960	antisense	chr2	178413939	178440243	CHROMR	ENSG00000223960	lncRNA
AC010127.3	38.9495165715448	-0.039412734210006	0.209689718493455	-0.187957399595804	0.850910046120331	0.999947578263289	AC010127.3	ENSG00000236107	antisense	chr2	165957399	166301784	SCN1A-AS1	ENSG00000236107	lncRNA
AC010226.4	35.3751245679156	-0.0754316769512675	0.25680646381842	-0.293729666417599	0.768964483230088	0.999947578263289	AC010226.4	ENSG00000249249	antisense	chr5	115602057	115620659	TICAM2-AS1	ENSG00000249249	lncRNA
AC010642.1	275.243469318174	-0.0539292716834669	0.105762631702369	-0.509908564257661	0.610115521684474	0.999947578263289	AC010642.1	ENSG00000267216	protein_coding	chr19	58278966	58315197	ZNF8-ERVK3-1	ENSG00000267216	lncRNA
AC010894.3	12.1712840202852	0.555826468879036	0.36503761996661	1.52265530585554	0.12784496526414	0.999947578263289	AC010894.3	ENSG00000226853	lincRNA	chr2	174487389	174488386	GPR155-DT	ENSG00000226853	lncRNA
AC012074.2	183.074764305893	-0.170930696352941	0.150691986124071	-1.13430515284473	0.256666568469012	0.999947578263289	AC012074.2	ENSG00000235072	lincRNA	chr2	25369136	25375845	ARNILA	ENSG00000235072	lncRNA
