baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
CASP4	3609.92321041923	-0.318053376072188	0.0880883215479915	-3.61061909777574	0.000305466993990999	0.0280923076218002	CASP4	ENSG00000196954	protein_coding	chr11	104942866	104969436	CASP4	ENSG00000196954	protein_coding
CDC42BPB	538.668456061489	-0.364190900894057	0.0871104625402343	-4.18079402030319	2.90492922803773e-05	0.00537428895077202	CDC42BPB	ENSG00000198752	protein_coding	chr14	102932379	103057462	CDC42BPB	ENSG00000198752	protein_coding
CDH23	1624.36230220283	0.54759888998753	0.112382506930199	4.87263458473698	1.10119789863879e-06	0.000362890590847257	CDH23	ENSG00000107736	protein_coding	chr10	71396934	71815947	CDH23	ENSG00000107736	protein_coding
CDKL1	166.129312150431	-0.28744414774905	0.0734718243068506	-3.9123044848942	9.14195449315981e-05	0.0128530133946948	CDKL1	ENSG00000100490	protein_coding	chr14	50329404	50416461	CDKL1	ENSG00000100490	protein_coding
CELSR2	565.9206204822	0.698514615086109	0.12638815594931	5.52674109246643	3.26233845479439e-08	1.69192359599795e-05	CELSR2	ENSG00000143126	protein_coding	chr1	109250019	109275750	CELSR2	ENSG00000143126	protein_coding
CLEC12A	91.7694800128344	-1.03838746435658	0.212845118877671	-4.87860595456442	1.06838266383302e-06	0.0003557826731897	CLEC12A	ENSG00000172322	protein_coding	chr12	9951316	9995694	CLEC12A	ENSG00000172322	protein_coding
CMTM4	102.877933054938	0.48457272575117	0.101631181971891	4.7679532634501	1.8610694161378e-06	0.00055855224772658	CMTM4	ENSG00000183723	protein_coding	chr16	66614750	66696707	CMTM4	ENSG00000183723	protein_coding
COL6A1	470.632273169652	1.19669506850299	0.176761666496684	6.77010514904508	1.2868883296356e-11	1.233696945344e-08	COL6A1	ENSG00000142156	protein_coding	chr21	45981737	46005050	COL6A1	ENSG00000142156	protein_coding
CORO1C	397.956934800603	-0.532121368471084	0.11431455666689	-4.65488721634703	3.24158097915815e-06	0.000896948565720592	CORO1C	ENSG00000110880	protein_coding	chr12	108645109	108731596	CORO1C	ENSG00000110880	protein_coding
CPA3	59.4070169237961	-0.894584346030077	0.232708932564269	-3.84422005710078	0.00012093644977124	0.01500186043006	CPA3	ENSG00000163751	protein_coding	chr3	148865256	148897196	CPA3	ENSG00000163751	protein_coding
CPPED1	613.790455658255	-0.4005895367286	0.106944632532127	-3.74576570365288	0.000179844383248808	0.0202619001280732	CPPED1	ENSG00000103381	protein_coding	chr16	12659799	12804017	CPPED1	ENSG00000103381	protein_coding
CSF2RB	304.231725908891	-0.698429858737702	0.148458235771025	-4.70455448369281	2.54420918512776e-06	0.000725122538564882	CSF2RB	ENSG00000100368	protein_coding	chr22	36913628	36940449	CSF2RB	ENSG00000100368	protein_coding
CTC-444N24.6	42.1787770818386	0.449442104401628	0.103659085404022	4.33577146325266	1.45249794317736e-05	0.00314734417331226	CTC-444N24.6	ENSG00000267871	antisense	chr19	57267220	57280334	ZNF460-AS1	ENSG00000267871	lncRNA
CTD-2516F10.2	120.627515408293	0.52863957276547	0.150977710867705	3.50144117119841	0.000462749121843359	0.0374412563136483	CTD-2516F10.2	ENSG00000251364	antisense	chr11	7427266	7512515	SYT9-AS1	ENSG00000251364	lncRNA
CTSS	5995.76363701187	-0.351213404888059	0.0727116913426853	-4.83021916286906	1.36382850169708e-06	0.000431460784796889	CTSS	ENSG00000163131	protein_coding	chr1	150730196	150765957	CTSS	ENSG00000163131	protein_coding
CUZD1	102.072868274645	-0.433583531722098	0.123981148509519	-3.49717305360185	0.000470216696095758	0.0376846178288525	CUZD1	ENSG00000138161	protein_coding	chr10	122832149	122850793	CUZD1	ENSG00000138161	protein_coding
CYP4V2	705.399241693193	-0.285371399104058	0.0737784095446256	-3.86795270954504	0.000109752942487298	0.0142838936944529	CYP4V2	ENSG00000145476	protein_coding	chr4	186191520	186213456	CYP4V2	ENSG00000145476	protein_coding
CYTL1	28.035086469112	-1.10312393444614	0.264785902735873	-4.16609767758867	3.09857980668154e-05	0.00560152404366727	CYTL1	ENSG00000170891	protein_coding	chr4	5014586	5019472	CYTL1	ENSG00000170891	protein_coding
DACT1	1119.6475305661	0.791269329038582	0.210912760586574	3.75164274953287	0.000175679679033983	0.0202101902760694	DACT1	ENSG00000165617	protein_coding	chr14	58633967	58648321	DACT1	ENSG00000165617	protein_coding
DDX43	67.3409549732741	-1.21861152631081	0.222526927899004	-5.47624297794596	4.3445104194152e-08	2.21682147788095e-05	DDX43	ENSG00000080007	protein_coding	chr6	73394748	73417569	DDX43	ENSG00000080007	protein_coding
DHTKD1	808.193214115938	-0.167861056143741	0.0425661092518192	-3.94353768982461	8.02883663492174e-05	0.01165663236486	DHTKD1	ENSG00000181192	protein_coding	chr10	12068972	12123225	DHTKD1	ENSG00000181192	protein_coding
DMTN	1157.40088820845	0.462461345417513	0.119212406969989	3.87930549488808	0.000104755126359207	0.0140425134639826	DMTN	ENSG00000158856	protein_coding	chr8	22048995	22082527	DMTN	ENSG00000158856	protein_coding
DMXL2	344.808574521414	-0.623981205449661	0.125834925599674	-4.95872829006763	7.0956124061949e-07	0.000253563300590449	DMXL2	ENSG00000104093	protein_coding	chr15	51447711	51622833	DMXL2	ENSG00000104093	protein_coding
DOCK7	377.460905042074	0.477717061492845	0.0988599763526504	4.83225951611344	1.34992126605182e-06	0.000431374840129448	DOCK7	ENSG00000116641	protein_coding	chr1	62454726	62688368	DOCK7	ENSG00000116641	protein_coding
EEF2K	1354.35363685139	0.227794124751306	0.0520436468101821	4.37698237370136	1.20333701468252e-05	0.00264366456920112	EEF2K	ENSG00000103319	protein_coding	chr16	22206282	22288732	EEF2K	ENSG00000103319	protein_coding
EGFL8	173.370951601807	-0.326595178220414	0.0848847206771483	-3.84751431842004	0.000119322305570333	0.0149204761226208	EGFL8	ENSG00000241404	protein_coding	chr6	32164583	32168281	EGFL8	ENSG00000241404	protein_coding
ENG	682.606161744172	0.526340103700039	0.107198589088688	4.90995364933942	9.10979226696914e-07	0.000316700426547072	ENG	ENSG00000106991	protein_coding	chr9	127815012	127854756	ENG	ENSG00000106991	protein_coding
EXOSC8	959.516261117679	-0.247517601054221	0.0717534843774181	-3.44955514288751	0.00056151103648697	0.0431164154133539	EXOSC8	ENSG00000120699	protein_coding	chr13	36998816	37009613	EXOSC8	ENSG00000120699	protein_coding
EXTL2	105.936259575466	-0.361487868863754	0.102553488548006	-3.52487149858912	0.000423688265096402	0.0356484094536962	EXTL2	ENSG00000162694	protein_coding	chr1	100872372	100895998	EXTL2	ENSG00000162694	protein_coding
FAM173B	154.999884809103	-0.297997469482071	0.0873086366742424	-3.41314995667531	0.000642165961790498	0.0464106735660965	FAM173B	ENSG00000150756	protein_coding	chr5	10226330	10249897	ATPSCKMT	ENSG00000150756	protein_coding
FAM201A	131.726534142943	0.663202983220201	0.122315052295865	5.42208804862378	5.89068523725857e-08	2.86704181793711e-05	FAM201A	ENSG00000204860	antisense	chr9	38620474	38624990	FAM201A	ENSG00000204860	lncRNA
FCER1A	414.136526344429	-1.07551878332815	0.273676436725168	-3.92989179557394	8.49840964818967e-05	0.0122207130740967	FCER1A	ENSG00000179639	protein_coding	chr1	159289714	159308224	FCER1A	ENSG00000179639	protein_coding
FCGR3A	510.216695656541	-1.50218442803701	0.372085898413885	-4.03719795466711	5.40934227661654e-05	0.0084300469095094	FCGR3A	ENSG00000203747	protein_coding	chr1	161541759	161550737	FCGR3A	ENSG00000203747	protein_coding
FLT3	197.253883886871	-0.631081442839475	0.186639828164729	-3.38127959634897	0.000721490879013598	0.0498364311102056	FLT3	ENSG00000122025	protein_coding	chr13	28003274	28100592	FLT3	ENSG00000122025	protein_coding
FOSL2	2423.37388423313	0.829081062180742	0.185003148371343	4.48144298883277	7.41400393265321e-06	0.00181821262335982	FOSL2	ENSG00000075426	protein_coding	chr2	28392448	28417312	FOSL2	ENSG00000075426	protein_coding
FTCDNL1	52.7390474636335	-0.713000316809154	0.143607693163061	-4.96491727639947	6.87303595516625e-07	0.000249925707445562	FTCDNL1	ENSG00000226124	protein_coding	chr2	199760544	199851173	FTCDNL1	ENSG00000226124	protein_coding
FURIN	2999.89873129474	0.56403839886935	0.115411613123827	4.8871892836658	1.02285743778343e-06	0.000344245935124644	FURIN	ENSG00000140564	protein_coding	chr15	90868592	90883458	FURIN	ENSG00000140564	protein_coding
FUT4	409.698819063776	0.320555930282797	0.0648970650009783	4.93945188858641	7.83424695181205e-07	0.000275382485075029	FUT4	ENSG00000196371	protein_coding	chr11	94543840	94549898	FUT4	ENSG00000196371	protein_coding
GANC	1205.70224593545	-0.17271992410607	0.0507239945161675	-3.40509310738566	0.000661414986956618	0.047447901422584	GANC	ENSG00000214013	protein_coding	chr15	42273233	42356935	GANC	ENSG00000214013	protein_coding
GATA2	115.136338152272	-0.692096489041729	0.201480958858564	-3.43504663151603	0.000592451872028598	0.0444142356007032	GATA2	ENSG00000179348	protein_coding	chr3	128479427	128493185	GATA2	ENSG00000179348	protein_coding
GCNT2	187.750301092204	-0.479283296011489	0.0942431764039165	-5.08560210192121	3.66461620555359e-07	0.000144917247848617	GCNT2	ENSG00000111846	protein_coding	chr6	10492223	10629368	GCNT2	ENSG00000111846	protein_coding
GFI1	608.082126403142	0.535409727526654	0.111755500207044	4.79090269861191	1.66032633281021e-06	0.000514961606517487	GFI1	ENSG00000162676	protein_coding	chr1	92474762	92486876	GFI1	ENSG00000162676	protein_coding
GPR132	1031.90062573449	0.562054534894796	0.133467665477393	4.21116629922623	2.54055630737943e-05	0.0048127568467219	GPR132	ENSG00000183484	protein_coding	chr14	105049389	105065445	GPR132	ENSG00000183484	protein_coding
GRASP	853.431249979259	0.564792681042547	0.153837918109432	3.6713489624891	0.000241273645433405	0.0241548514143392	GRASP	ENSG00000161835	protein_coding	chr12	52006940	52015889	TAMALIN	ENSG00000161835	protein_coding
GSTM2	1478.91259856706	0.462215826612967	0.102535042068867	4.50788157186809	6.54781045904786e-06	0.00164402009271776	GSTM2	ENSG00000213366	protein_coding	chr1	109668022	109709551	GSTM2	ENSG00000213366	protein_coding
GSTP1	1682.79828035719	0.56829711277004	0.133257995764417	4.26463800172049	2.00226559861054e-05	0.00398387889796496	GSTP1	ENSG00000084207	protein_coding	chr11	67583595	67586660	GSTP1	ENSG00000084207	protein_coding
GTF3C6	576.327737056899	-0.23865298684218	0.0680234928299516	-3.50839065907386	0.000450826509216557	0.0369490866465674	GTF3C6	ENSG00000155115	protein_coding	chr6	110958560	110967890	GTF3C6	ENSG00000155115	protein_coding
GYLTL1B	162.976848875628	0.67199353403562	0.140972902943616	4.76682766690554	1.87149254833157e-06	0.00055855224772658	GYLTL1B	ENSG00000165905	protein_coding	chr11	45921621	45929096	LARGE2	ENSG00000165905	protein_coding
HADHB	2161.2905735855	-0.203738761393956	0.059394962545829	-3.4302363813556	0.000603055641597262	0.0447631497923578	HADHB	ENSG00000138029	protein_coding	chr2	26243170	26290468	HADHB	ENSG00000138029	protein_coding
HCG11	320.32015975071	-0.790123147205446	0.0943003037058477	-8.37879748160821	5.34711875801516e-17	9.39785827936487e-14	HCG11	ENSG00000228223	lincRNA	chr6	26523450	26526579	HCG11	ENSG00000228223	lncRNA
HENMT1	628.042492144516	-0.343481747394299	0.0755733329005077	-4.54501256212283	5.49319778734896e-06	0.001412868334964	HENMT1	ENSG00000162639	protein_coding	chr1	108648290	108661526	HENMT1	ENSG00000162639	protein_coding
HHEX	72.067464081116	-0.797613322784784	0.208916126691397	-3.81786382610371	0.000134612187305488	0.0163164412168446	HHEX	ENSG00000152804	protein_coding	chr10	92689951	92695646	HHEX	ENSG00000152804	protein_coding
HIST1H2AC	231.192693661855	-0.491430650409979	0.136647132837196	-3.59634805507027	0.00032271594246915	0.0290867280796411	HIST1H2AC	ENSG00000180573	protein_coding	chr6	26124145	26139116	H2AC6	ENSG00000180573	protein_coding
HLA-DOA	613.901085697316	-0.409349890202689	0.121107398735379	-3.38005682953462	0.000724708434690197	0.0499496210018716	HLA-DOA	ENSG00000204252	protein_coding	chr6	33004178	33009612	HLA-DOA	ENSG00000204252	protein_coding
HMOX1	86.8167176638313	-0.844009671018385	0.219333754543761	-3.84806101903476	0.00011905640286917	0.0149204761226208	HMOX1	ENSG00000100292	protein_coding	chr22	35380361	35394214	HMOX1	ENSG00000100292	protein_coding
HOPX	401.446881345546	1.14372674331641	0.197063297009404	5.80385470391186	6.48074413204264e-09	4.10049642722602e-06	HOPX	ENSG00000171476	protein_coding	chr4	56647988	56681899	HOPX	ENSG00000171476	protein_coding
HOXB-AS1	216.392235202959	0.452090678760797	0.133061733180183	3.39760100786155	0.000679794871050286	0.047927693305484	HOXB-AS1	ENSG00000230148	antisense	chr17	48543551	48551250	HOXB-AS1	ENSG00000230148	lncRNA
HPSE	625.018927875632	-0.233042631303755	0.0603844771470152	-3.85931355729681	0.000113705967855069	0.0144465943737469	HPSE	ENSG00000173083	protein_coding	chr4	83292461	83335153	HPSE	ENSG00000173083	protein_coding
IL1B	77.3805457203161	-0.622008956123029	0.158444980196368	-3.92570945038553	8.64744863076573e-05	0.0123351156767991	IL1B	ENSG00000125538	protein_coding	chr2	112829751	112836903	IL1B	ENSG00000125538	protein_coding
IL1R1	157.913858643387	-0.421606173321624	0.103848177392561	-4.05983218875274	4.91079969272447e-05	0.00780693764216237	IL1R1	ENSG00000115594	protein_coding	chr2	102064544	102179874	IL1R1	ENSG00000115594	protein_coding
INPP1	122.223208462849	-0.374546115571884	0.0958563235512751	-3.90736992298201	9.33062441143978e-05	0.0130036843119079	INPP1	ENSG00000151689	protein_coding	chr2	190343470	190371665	INPP1	ENSG00000151689	protein_coding
ITPRIP	1672.40314571824	0.553677581191252	0.135487927399709	4.08654550864759	4.37843634716956e-05	0.00717700581756768	ITPRIP	ENSG00000148841	protein_coding	chr10	104309698	104338404	ITPRIP	ENSG00000148841	protein_coding
ITPRIPL1	468.758470111722	0.346900025795826	0.0897301970783231	3.86603436848608	0.000110619356275793	0.0142838936944529	ITPRIPL1	ENSG00000198885	protein_coding	chr2	96325331	96330517	ITPRIPL1	ENSG00000198885	protein_coding
KCTD1	70.3349623832628	-0.358753766509219	0.100828111737085	-3.55807284623847	0.000373585717230731	0.0323801582200312	KCTD1	ENSG00000134504	protein_coding	chr18	26454910	26657401	KCTD1	ENSG00000134504	protein_coding
KDM1B	564.018280018847	-0.286717320466999	0.0648893401579253	-4.41855811400141	9.93615644576613e-06	0.00224528746655898	KDM1B	ENSG00000165097	protein_coding	chr6	18155329	18223853	KDM1B	ENSG00000165097	protein_coding
KHNYN	6423.98059642672	0.211090057051787	0.0545810062341511	3.86746364012082	0.000109973219357019	0.0142838936944529	KHNYN	ENSG00000100441	protein_coding	chr14	24429286	24441834	KHNYN	ENSG00000100441	protein_coding
LDLR	538.073443071365	0.447687892550029	0.130983942984079	3.41788376766491	0.000631100521640913	0.0460345744206035	LDLR	ENSG00000130164	protein_coding	chr19	11089362	11133816	LDLR	ENSG00000130164	protein_coding
LIMA1	780.235690338206	-0.389202932304097	0.109701845161343	-3.54782484954268	0.000388426430088203	0.0334188272754816	LIMA1	ENSG00000050405	protein_coding	chr12	50175788	50283546	LIMA1	ENSG00000050405	protein_coding
LINC00880	110.466105773328	0.311312629965968	0.0824059606980042	3.77779261753704	0.000158224546359732	0.0186081477644479	LINC00880	ENSG00000243629	lincRNA	chr3	157081667	157123004	LINC00880	ENSG00000243629	lncRNA
LINC00954	795.263316143163	-0.256125830854795	0.0708203962640725	-3.61655461372684	0.000298550350533522	0.027779232027878	LINC00954	ENSG00000228784	lincRNA	chr2	19868860	19885047	LINC00954	ENSG00000228784	lncRNA
LMO2	135.415759454194	-0.74571461972657	0.20468948671981	-3.64315056760754	0.000269321188186198	0.0261630896020984	LMO2	ENSG00000135363	protein_coding	chr11	33858576	33892289	LMO2	ENSG00000135363	protein_coding
LMTK2	2735.07111037467	0.230162109528203	0.0593857666841373	3.8757116794062	0.000106313510541652	0.0140725281150448	LMTK2	ENSG00000164715	protein_coding	chr7	98106885	98209633	LMTK2	ENSG00000164715	protein_coding
LOXL1-AS1	350.572094078742	0.33016818893845	0.0853698677923754	3.86750263853563	0.000109955639179143	0.0142838936944529	LOXL1-AS1	ENSG00000261801	antisense	chr15	73908071	73928248	LOXL1-AS1	ENSG00000261801	lncRNA
LPAR5	206.213554016195	0.379262728952137	0.101147019878236	3.74961842087593	0.000177103849310902	0.0202269219379051	LPAR5	ENSG00000184574	protein_coding	chr12	6618835	6636447	LPAR5	ENSG00000184574	protein_coding
LRRCC1	187.359886928321	-0.546345234282536	0.117144231778021	-4.66386800263299	3.10320473450405e-06	0.000868787477705931	LRRCC1	ENSG00000133739	protein_coding	chr8	85107147	85146076	LRRCC1	ENSG00000133739	protein_coding
LTK	218.620405963065	-0.606125085763416	0.155574540075117	-3.89604292238793	9.77770682631409e-05	0.0134302915805053	LTK	ENSG00000062524	protein_coding	chr15	41503638	41513887	LTK	ENSG00000062524	protein_coding
LYN	686.166695172494	-0.66664999455009	0.187864983411787	-3.54855908984826	0.000387345078047615	0.0334188272754816	LYN	ENSG00000254087	protein_coding	chr8	55879813	56014168	LYN	ENSG00000254087	protein_coding
MAGI3	292.108113980388	-0.323579844016849	0.0951114042351724	-3.40211404319892	0.000668667285153822	0.0475369847935423	MAGI3	ENSG00000081026	protein_coding	chr1	113390749	113685923	MAGI3	ENSG00000081026	protein_coding
MAN2A2	4226.66719965721	0.25657704750056	0.0626293332205982	4.09675521527306	4.1898152857725e-05	0.0069694597592226	MAN2A2	ENSG00000196547	protein_coding	chr15	90902218	90922584	MAN2A2	ENSG00000196547	protein_coding
MAP3K7CL	223.893081969832	-0.61254758390427	0.116958994959829	-5.23728494858099	1.62956002887114e-07	7.06202206484485e-05	MAP3K7CL	ENSG00000156265	protein_coding	chr21	29077471	29175889	MAP3K7CL	ENSG00000156265	protein_coding
MAPK13	3525.06624655611	0.291188181563976	0.074179132429021	3.92547300067984	8.65594790823553e-05	0.0123351156767991	MAPK13	ENSG00000156711	protein_coding	chr6	36127809	36144524	MAPK13	ENSG00000156711	protein_coding
MEF2C	138.099397059552	-0.882615070178147	0.206634750756963	-4.27137771814697	1.94269042123022e-05	0.00394457043317341	MEF2C	ENSG00000081189	protein_coding	chr5	88717117	88904257	MEF2C	ENSG00000081189	protein_coding
METTL7A	340.583750179023	-0.394277648132933	0.0923743389296593	-4.26825948311431	1.97004086623277e-05	0.00394457043317341	METTL7A	ENSG00000185432	protein_coding	chr12	50923472	50932517	METTL7A	ENSG00000185432	protein_coding
MICU3	146.031516873092	-0.92741944805784	0.165898169038092	-5.59029345191202	2.26686185867607e-08	1.25814810107151e-05	MICU3	ENSG00000155970	protein_coding	chr8	17027238	17122644	MICU3	ENSG00000155970	protein_coding
MIR9-3HG	133.171763651636	-1.1430020082541	0.124647272004297	-9.16989188672093	4.73493677189002e-20	1.15226507473471e-16	MIR9-3HG	ENSG00000255571	lincRNA	chr15	89361579	89398487	MIR9-3HG	ENSG00000255571	lncRNA
MLLT4	754.087780755429	-0.636495838475255	0.163399751746871	-3.8953292870437	9.80654114014644e-05	0.0134302915805053	MLLT4	ENSG00000130396	protein_coding	chr6	167826922	167972023	AFDN	ENSG00000130396	protein_coding
MMP28	242.105276226642	0.598448102796167	0.165803673962297	3.60937781711791	0.000306932299710029	0.0281328794601086	MMP28	ENSG00000271447	protein_coding	chr17	35756249	35795707	MMP28	ENSG00000271447	protein_coding
MNDA	170.579594491045	-0.852534598604726	0.221879371876286	-3.84233374826785	0.000121869962401233	0.01500186043006	MNDA	ENSG00000163563	protein_coding	chr1	158831317	158849506	MNDA	ENSG00000163563	protein_coding
MPEG1	980.813625773594	-0.719249186469775	0.191058828760096	-3.76454305272072	0.000166853919997963	0.0194065831362336	MPEG1	ENSG00000197629	protein_coding	chr11	59208510	59212951	MPEG1	ENSG00000197629	protein_coding
MRC2	186.511944553962	-0.639985790190327	0.134400827071175	-4.76176973115951	1.91902581099644e-06	0.00056738598651106	MRC2	ENSG00000011028	protein_coding	chr17	62627401	62693597	MRC2	ENSG00000011028	protein_coding
MTHFD1	1486.35402992277	-0.212258267857382	0.0524747048249065	-4.04496354130298	5.23312675002609e-05	0.00823657700815052	MTHFD1	ENSG00000100714	protein_coding	chr14	64388031	64463457	MTHFD1	ENSG00000100714	protein_coding
MTHFD1L	351.124897953865	-0.330513750283854	0.0899921821152383	-3.67269403313967	0.000240006786612613	0.0241548514143392	MTHFD1L	ENSG00000120254	protein_coding	chr6	150865549	151101887	MTHFD1L	ENSG00000120254	protein_coding
