baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
ABHD15	897.008077941707	0.14877983919099	0.100216583227141	1.48458303406513	0.13765431247589	0.692216876218147	ABHD15	ENSG00000168792	protein_coding	chr17	29560547	29567137	ABHD15	ENSG00000168792	protein_coding
ABHD16A	985.764832483098	0.0234446547961519	0.0890888156037914	0.263160472358487	0.792426895755401	0.981285503415491	ABHD16A	ENSG00000204427	protein_coding	chr6	31686949	31703444	ABHD16A	ENSG00000204427	protein_coding
ABHD17A	3376.99588120844	-0.0083554524492705	0.11309415239853	-0.0738804993190709	0.941105472725651	0.993297381241799	ABHD17A	ENSG00000129968	protein_coding	chr19	1876810	1885547	ABHD17A	ENSG00000129968	protein_coding
ABHD17B	534.077279638752	0.293287230245609	0.085932766709372	3.41298484241195	0.000642555159373823	0.0464106735660965	ABHD17B	ENSG00000107362	protein_coding	chr9	71862452	71910931	ABHD17B	ENSG00000107362	protein_coding
ABHD17C	62.2969462506335	0.221241300731132	0.150694753279897	1.46814202827754	0.14206564736009	0.69889759057108	ABHD17C	ENSG00000136379	protein_coding	chr15	80679684	80755621	ABHD17C	ENSG00000136379	protein_coding
ABHD18	1308.0248852058	-0.0797072706570724	0.060697373657807	-1.31319142581749	0.189118452455563	0.75504181750179	ABHD18	ENSG00000164074	protein_coding	chr4	127965306	128039711	ABHD18	ENSG00000164074	protein_coding
ABHD2	2671.90371998828	-0.0417653897238557	0.0605761063782645	-0.689469697227712	0.490527736312368	0.919622804373717	ABHD2	ENSG00000140526	protein_coding	chr15	89087459	89202360	ABHD2	ENSG00000140526	protein_coding
ABHD3	1067.96216145014	-0.119761064476679	0.0602404656687023	-1.98805011128758	0.0468061480966153	0.47751025513851	ABHD3	ENSG00000158201	protein_coding	chr18	21650897	21704805	ABHD3	ENSG00000158201	protein_coding
ABHD4	419.990309409014	-0.177159744888935	0.103884953549241	-1.70534556580383	0.0881299940823913	0.60757174379371	ABHD4	ENSG00000100439	protein_coding	chr14	22598237	22613215	ABHD4	ENSG00000100439	protein_coding
ABHD5	154.38974747806	0.0891177966657663	0.0740727652878533	1.20311151230073	0.228933171002005	0.791519369939956	ABHD5	ENSG00000011198	protein_coding	chr3	43690113	43734371	ABHD5	ENSG00000011198	protein_coding
ABHD6	104.129879797785	-0.24078830866013	0.098415383930001	-2.44665314552239	0.0144189525956616	0.283327940569161	ABHD6	ENSG00000163686	protein_coding	chr3	58237506	58295693	ABHD6	ENSG00000163686	protein_coding
ABHD8	249.749725701943	0.150498053341208	0.118321726789017	1.27193929150109	0.203394690035096	0.770425576382937	ABHD8	ENSG00000127220	protein_coding	chr19	17292131	17310236	ABHD8	ENSG00000127220	protein_coding
ABI1	3590.49220938404	-0.0333330466484304	0.0522284473841439	-0.638216303909315	0.523332885495286	0.929067676779102	ABI1	ENSG00000136754	protein_coding	chr10	26746593	26861087	ABI1	ENSG00000136754	protein_coding
ABI2	2182.42855002669	-0.0686317336781783	0.0539282311807482	-1.27264944863756	0.203142463295613	0.770425576382937	ABI2	ENSG00000138443	protein_coding	chr2	203328219	203447723	ABI2	ENSG00000138443	protein_coding
ABI3	271.099914491111	-0.218934892283337	0.147307242071361	-1.48624663122318	0.137213897383714	0.691693097360923	ABI3	ENSG00000108798	protein_coding	chr17	49210227	49223225	ABI3	ENSG00000108798	protein_coding
ABL1	2005.13172390323	0.122464466049442	0.0802457312780256	1.52611813861029	0.126980445542511	0.675650301210971	ABL1	ENSG00000097007	protein_coding	chr9	130713946	130887675	ABL1	ENSG00000097007	protein_coding
ABL2	2021.76838217264	0.0452607665632267	0.0590059656382867	0.767054077899179	0.443049363708639	0.90378625197435	ABL2	ENSG00000143322	protein_coding	chr1	179099327	179229684	ABL2	ENSG00000143322	protein_coding
ABLIM1	18350.828632946	0.0351406686562809	0.0680174451005228	0.516641996833998	0.605406093228205	0.949224955529228	ABLIM1	ENSG00000099204	protein_coding	chr10	114431113	114685003	ABLIM1	ENSG00000099204	protein_coding
ABLIM2	109.184822161674	-0.07932857119949	0.0914311367610856	-0.867631903197045	0.385595875559006	0.88057598180511	ABLIM2	ENSG00000163995	protein_coding	chr4	7965310	8158832	ABLIM2	ENSG00000163995	protein_coding
ABR	3470.32352181694	0.0464449411998765	0.0590840586334588	0.786082443794326	0.431819188902529	0.899867022090515	ABR	ENSG00000159842	protein_coding	chr17	1003518	1229021	ABR	ENSG00000159842	protein_coding
ABRACL	1396.81430392104	-0.0846517060405919	0.0759044776549063	-1.11523995231815	0.26474760967279	0.81757505308911	ABRACL	ENSG00000146386	protein_coding	chr6	139028682	139043302	ABRACL	ENSG00000146386	protein_coding
ABT1	1820.08256028063	0.0813477498386981	0.106712301108891	0.762309021484689	0.445875590810988	0.904251737133965	ABT1	ENSG00000146109	protein_coding	chr6	26596952	26600744	ABT1	ENSG00000146109	protein_coding
ABTB1	2419.77506168407	0.0838133224578415	0.100049428249765	0.837719154662319	0.402188453013949	0.886852908290183	ABTB1	ENSG00000114626	protein_coding	chr3	127672935	127680920	ABTB1	ENSG00000114626	protein_coding
AC002117.1	89.2393367973154	0.26092270848885	0.168214021926524	1.55113530667985	0.120869261639073	0.667077399351444	AC002117.1	ENSG00000224505	antisense	chr17	45150400	45161510	HEXIM2-AS1	ENSG00000224505	lncRNA
AC002310.12	91.0636092002479	-0.115525015276114	0.0930064357996531	-1.24211850806721	0.2141928408059	0.7785161663299	AC002310.12	ENSG00000235560	antisense	chr16	30534752	30537144	ZNF747-DT	ENSG00000235560	lncRNA
AC002429.5	189.091245955648	0.037755825446216	0.0928813354407528	0.406495290652875	0.684378716523905	0.964042755102651	AC002429.5	ENSG00000236197	antisense	chr7	95154713	95214332	PPP1R9A-AS1	ENSG00000236197	lncRNA
AC002451.3	46.5310450565187	0.0900831313145425	0.155200704221038	0.580429913425169	0.561624737579252	0.940909649689786	AC002451.3	ENSG00000231170	antisense	chr7	95596682	95613719	PDK4-AS1	ENSG00000231170	lncRNA
AC002467.7	25.3870818299187	-0.0730896354267052	0.211895228741504	-0.344932898493287	0.730144817274549	0.973541658199147	AC002467.7	ENSG00000241764	antisense	chr7	107742817	107744581	CBLL1-AS1	ENSG00000241764	lncRNA
AC003664.1	28.5898727226028	0.0416920480656759	0.13606772942515	0.306406583264186	0.759295096544116	0.977817955624829	AC003664.1	ENSG00000234634	lincRNA	chr17	13299184	13306760	LINC02093	ENSG00000234634	lncRNA
AC003956.1	107.549252710851	-0.00582815184480298	0.130410885558045	-0.0446906852895261	0.964353858343644	0.996364868521473	AC003956.1	ENSG00000268564	antisense	chr19	15124160	15126174	ILVBL-AS1	ENSG00000268564	lncRNA
AC004510.3	7.64195953416401	0.387159860664616	0.324458751109262	1.19324832306415	0.232772134561888	0.79446984549695	AC004510.3	ENSG00000267308	lincRNA	chr19	15827045	15835853	LINC01764	ENSG00000267308	lncRNA
AC004854.4	29.3658849859645	-0.00981600518150868	0.160602860790492	-0.0611197405400751	0.951263847862708	0.994769005473567	AC004854.4	ENSG00000234183	antisense	chr7	44848416	44849568	H2AZ2-DT	ENSG00000234183	lncRNA
AC004906.3	115.138860193892	-0.00967549947745317	0.115304853733302	-0.0839123346865555	0.93312613248897	0.992619262346552	AC004906.3	ENSG00000237286	antisense	chr7	2944035	2947091	CARD11-AS1	ENSG00000237286	lncRNA
AC005154.6	2208.69152469715	0.0234436609745448	0.0747184312453751	0.313760080127431	0.753703265791951	0.977239442686093	AC005154.6	ENSG00000196295	processed_transcript	chr7	30516309	30594809	GARS1-DT	ENSG00000196295	lncRNA
AC005162.4	10.2295298486217	-0.0189280206661101	0.197762496531518	-0.0957108703524756	0.92375020724557	0.991274432903254	AC005162.4	ENSG00000229452	antisense	chr7	29080284	29082527	CPVL-AS1	ENSG00000229452	lncRNA
AC005235.1	155.725598803623	0.024951274984892	0.0747392407387999	0.333844373293705	0.738496997411698	0.974386647421457	AC005235.1	ENSG00000236653	lincRNA	chr2	198299363	198375097	LINC01923	ENSG00000236653	lncRNA
AC005355.2	51.887633953591	0.0443567939169099	0.120586237551791	0.367842921526255	0.712990362623808	0.970156707029158	AC005355.2	ENSG00000251169	lincRNA	chr5	134506552	134509229	LINC01843	ENSG00000251169	lncRNA
AC005532.5	19.1893875965686	-0.347121955879085	0.166062211509317	-2.09031273716121	0.0365897158460804	0.434027840459917	AC005532.5	ENSG00000230825	processed_transcript	chr7	7255154	7277779	LINC03016	ENSG00000230825	lncRNA
AC005534.8	52.3009909804481	0.1202690392204	0.151281731821575	0.795000412622511	0.426613262129944	0.898738603648206	AC005534.8	ENSG00000224903	antisense	chr7	156654185	156657693	RNF32-AS1	ENSG00000224903	lncRNA
AC005624.2	19.1585990251111	0.158923228287376	0.150676664822172	1.05473019644373	0.29154873726797	0.837499121712278	AC005624.2	ENSG00000267201	lincRNA	chr19	2458935	2462185	LINC01775	ENSG00000267201	lncRNA
AC005682.5	181.286348241349	0.0685881604948191	0.0995064067075168	0.689283863866405	0.490644650337766	0.919622804373717	AC005682.5	ENSG00000228649	processed_transcript	chr7	22854178	22861579	SNHG26	ENSG00000228649	lncRNA
AC005775.2	89.4259754598614	-0.0404026571625166	0.105732343629011	-0.382122024120451	0.702370856287993	0.968518900029758	AC005775.2	ENSG00000266933	antisense	chr19	490046	507833	MADCAM1-AS1	ENSG00000266933	lncRNA
AC006042.7	50.1848691007205	0.148359408158724	0.144226883749451	1.02865294112886	0.303642790784987	0.842925274200772	AC006042.7	ENSG00000233108	antisense	chr7	7958183	7969903	GLCCI1-DT	ENSG00000233108	lncRNA
AC006116.17	38.1193746992653	-0.0678402273118582	0.151373790781902	-0.44816362833644	0.654035110083465	0.958469283507675	AC006116.17	ENSG00000267549	antisense	chr19	56314703	56341287	ZSCAN5A-AS1	ENSG00000267549	lncRNA
AC006116.20	41.806036337232	7.0605095792183e-05	0.15986649924029	0.000441650352811309	0.999647614013675	0.999930460310031	AC006116.20	ENSG00000267710	processed_transcript	chr19	56272769	56310450	EDDM13	ENSG00000267710	protein_coding
AC006145.4	527.691426951577	0.0107471221646447	0.0822555018279976	0.130655359529844	0.89604794746385	0.989537115399363	AC006145.4	ENSG00000223770	antisense	chr7	82009177	82029955	CACNA2D1-AS1	ENSG00000223770	lncRNA
AC006262.5	85.5328606882392	-0.0197423689889404	0.124131139139426	-0.159044451906346	0.873633851970438	0.987827358751521	AC006262.5	ENSG00000268621	lincRNA	chr19	46189166	46203083	IGFL2-AS1	ENSG00000268621	lncRNA
AC006378.2	38.6654489489421	-0.089863512082239	0.13440968736408	-0.668579131791466	0.503763988093126	0.924782526899345	AC006378.2	ENSG00000236861	antisense	chr7	93969442	94011113	BET1-AS1	ENSG00000236861	lncRNA
AC006552.1	136.725541436345	0.0517253972805589	0.0810930065687307	0.637852750430691	0.523569537569851	0.929136134383811	AC006552.1	ENSG00000250456	lincRNA	chr4	54603211	54607131	LINC02260	ENSG00000250456	lncRNA
AC007038.7	349.242746171752	-0.0584816171684528	0.0792919220846426	-0.737548234812934	0.460789021773985	0.908912215694466	AC007038.7	ENSG00000229127	antisense	chr2	210030733	210064356	KANSL1L-AS1	ENSG00000229127	lncRNA
AC007099.1	122.662780407449	0.274163198981948	0.12006330840777	2.28348862460803	0.0224016021654931	0.351013910900218	AC007099.1	ENSG00000231172	antisense	chr2	75524068	75542706	EVA1A-AS	ENSG00000231172	lncRNA
AC007246.3	116.574647344531	-0.00962997928762506	0.0868379288774133	-0.11089600376374	0.911698814591509	0.99067305787736	AC007246.3	ENSG00000231312	antisense	chr2	39436637	39665343	MAP4K3-DT	ENSG00000231312	lncRNA
AC007250.4	73.8072606647118	-0.039476956660542	0.120991209480248	-0.326279544027424	0.74421286361553	0.975345433202033	AC007250.4	ENSG00000225226	lincRNA	chr2	58275877	58296548	LINC01795	ENSG00000225226	lncRNA
AC007317.1	19.6092939947516	0.247811744698657	0.158426512443549	1.56420627378866	0.117769134339423	0.663619999946509	AC007317.1	ENSG00000233128	lincRNA	chr2	40746487	40767452	LINC01794	ENSG00000233128	lncRNA
AC007383.3	154.711578571831	-0.114753078252188	0.0922004152492244	-1.24460478775504	0.213277059611745	0.777641203221202	AC007383.3	ENSG00000227946	lincRNA	chr2	206084605	206086564	INO80D-AS1	ENSG00000227946	lncRNA
AC007386.4	40.9564892549586	0.118207940768144	0.146714565161874	0.805700106446292	0.42041578812632	0.89583710616948	AC007386.4	ENSG00000232613	antisense	chr2	65030727	65053017	LINC02576	ENSG00000232613	lncRNA
AC007392.3	19.5450024768454	-0.0766155530874187	0.204564685697094	-0.374529713309687	0.708010254487352	0.969686626678196	AC007392.3	ENSG00000232046	lincRNA	chr2	66574030	66730157	LINC01798	ENSG00000232046	lncRNA
AC007405.4	111.929538357098	0.021013022233767	0.0886821144433805	0.23694769081293	0.812697371354397	0.98308350144933	AC007405.4	ENSG00000234350	lincRNA	chr2	170723086	170770768	ERICH2-DT	ENSG00000234350	lncRNA
AC008063.2	40.1841142023899	0.0249976225717625	0.128185110225232	0.195011905266062	0.845383627498413	0.985311436249556	AC008063.2	ENSG00000230918	antisense	chr2	162073256	162075169	DPP4-DT	ENSG00000230918	lncRNA
AC008074.3	26.2083817198995	0.0860539248628943	0.184929641646886	0.465333324049857	0.641692774200548	0.956537370051761	AC008074.3	ENSG00000223935	antisense	chr2	64395220	64453798	LGALSL-DT	ENSG00000223935	lncRNA
AC008753.6	32.3683274866548	-0.0726896003302579	0.218886288428172	-0.332088413816341	0.739822498598065	0.97439324856733	AC008753.6	ENSG00000228323	antisense	chr19	53854581	53869107	MYADM-AS1	ENSG00000228323	lncRNA
AC009005.2	18.0690724459287	-0.18811184613943	0.23646008983392	-0.795533175478165	0.426303420775204	0.898738603648206	AC009005.2	ENSG00000267751	antisense	chr19	567210	572228	BSG-AS1	ENSG00000267751	lncRNA
AC009133.12	511.323221112239	0.0811836912119405	0.0753433074384473	1.0775169550164	0.281249380266256	0.830930649430639	AC009133.12	ENSG00000238045	antisense	chr16	29808636	29821252	MVP-DT	ENSG00000238045	lncRNA
AC009299.2	89.4742629312387	0.443638559139361	0.145004838911339	3.05947416975937	0.00221725906881982	0.100928356692351	AC009299.2	ENSG00000235724	antisense	chr2	161222785	161308303	PSMD14-DT	ENSG00000235724	lncRNA
AC009299.3	277.093382246688	0.310335896389362	0.113621097086971	2.73132282952537	0.00630806473226426	0.184412486094865	AC009299.3	ENSG00000227403	lincRNA	chr2	161244739	161249050	LINC01806	ENSG00000227403	lncRNA
AC009403.2	191.390254997987	0.0137199346203854	0.062590443445492	0.219201748144406	0.826492893775556	0.984688069742798	AC009403.2	ENSG00000216895	antisense	chr7	155611231	155645205	RBM33-DT	ENSG00000216895	lncRNA
AC009502.4	173.180192310685	-0.0737366718279985	0.084357465272484	-0.874097764671103	0.38206501472924	0.88057598180511	AC009502.4	ENSG00000227308	lincRNA	chr2	219685381	219737937	LINC02832	ENSG00000227308	lncRNA
AC009948.5	423.422605725508	0.135186824042857	0.0743043428032153	1.81936639155642	0.0688555505835652	0.556585215331303	AC009948.5	ENSG00000223960	antisense	chr2	178413939	178440243	CHROMR	ENSG00000223960	lncRNA
AC010127.3	39.7353746228386	0.0685833069371635	0.137619425170546	0.49835484236452	0.618233959420884	0.951817604045324	AC010127.3	ENSG00000236107	antisense	chr2	165957399	166301784	SCN1A-AS1	ENSG00000236107	lncRNA
AC010226.4	41.5455127286937	0.192734765035608	0.157983605025847	1.21996687570254	0.222477432117294	0.785059226013592	AC010226.4	ENSG00000249249	antisense	chr5	115602057	115620659	TICAM2-AS1	ENSG00000249249	lncRNA
AC010642.1	262.926483789519	0.199480480537055	0.0950031392247699	2.0997251476617	0.0357530260927212	0.429148725868977	AC010642.1	ENSG00000267216	protein_coding	chr19	58278966	58315197	ZNF8-ERVK3-1	ENSG00000267216	lncRNA
AC010894.3	15.1806339608447	0.468838719103782	0.218686756128021	2.14388254416888	0.0320422991937294	0.41127315779582	AC010894.3	ENSG00000226853	lincRNA	chr2	174487389	174488386	GPR155-DT	ENSG00000226853	lncRNA
AC012074.2	208.623522752794	-0.00188568916618662	0.0967670492687445	-0.0194868933220194	0.984452692673094	0.998453164899979	AC012074.2	ENSG00000235072	lincRNA	chr2	25369136	25375845	ARNILA	ENSG00000235072	lncRNA
