baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
ABCB10	733.64681372834	0.0575746536080965	0.107633653481754	0.534913121924794	0.592709934165412	0.891550474469207	ABCB10	ENSG00000135776	protein_coding	chr1	229516582	229558695	ABCB10	ENSG00000135776	protein_coding
ABCB8	464.356022595043	-0.160637080970148	0.182255708276774	-0.88138298925707	0.378110561582925	0.787281522315989	ABCB8	ENSG00000197150	protein_coding	chr7	151028422	151047782	ABCB8	ENSG00000197150	protein_coding
ABCC1	3172.41726195536	-0.167275916410454	0.148657266590832	-1.12524547401284	0.26048502821546	0.709088112810708	ABCC1	ENSG00000103222	protein_coding	chr16	15949577	16143074	ABCC1	ENSG00000103222	protein_coding
ABCC10	725.967124589696	-0.325121862395552	0.175772076659761	-1.8496786780581	0.064359875408885	0.453795463102767	ABCC10	ENSG00000124574	protein_coding	chr6	43427366	43450430	ABCC10	ENSG00000124574	protein_coding
ABCC3	2872.35863648231	-0.0539285437645701	0.27249623582127	-0.197905646667141	0.843118886158075	0.967921142873016	ABCC3	ENSG00000108846	protein_coding	chr17	50634777	50692252	ABCC3	ENSG00000108846	protein_coding
ABCC4	721.45724393422	0.122891799196072	0.261917052479871	0.469201214783509	0.6389258172626	0.905722153713982	ABCC4	ENSG00000125257	protein_coding	chr13	95019829	95301446	ABCC4	ENSG00000125257	protein_coding
ABCC5	1046.36045514463	-0.204547980483233	0.124100487965737	-1.64824477192795	0.0993024527671899	0.528272380548389	ABCC5	ENSG00000114770	protein_coding	chr3	183919934	184018015	ABCC5	ENSG00000114770	protein_coding
ABCC6	415.756922942824	-0.342041708041689	0.199590768558219	-1.71371507065427	0.0865810677081992	0.50441889637884	ABCC6	ENSG00000091262	protein_coding	chr16	16148928	16223522	ABCC6	ENSG00000091262	protein_coding
ABCC9	715.861672491471	0.262813076719837	0.203130900091076	1.29381141225683	0.1957305697483	0.651192218675316	ABCC9	ENSG00000069431	protein_coding	chr12	21797401	21941402	ABCC9	ENSG00000069431	protein_coding
ABCD3	539.248758100446	0.38323694528414	0.167278032420812	2.29101777285407	0.0219623857592679	0.299102869672459	ABCD3	ENSG00000117528	protein_coding	chr1	94418455	94518666	ABCD3	ENSG00000117528	protein_coding
ABCD4	710.699011640609	-0.124989029812637	0.14521256608872	-0.860731499891496	0.389385939910978	0.792410595551778	ABCD4	ENSG00000119688	protein_coding	chr14	74285423	74303056	ABCD4	ENSG00000119688	protein_coding
ABCE1	826.335971037356	0.00459456257351367	0.198182636750062	0.0231834768618408	0.981503918620286	0.996515720544399	ABCE1	ENSG00000164163	protein_coding	chr4	145097932	145129179	ABCE1	ENSG00000164163	protein_coding
ABCF1	2527.91654704587	0.189263189171508	0.133057664323808	1.42241478635097	0.154905873123094	0.605274054513161	ABCF1	ENSG00000204574	protein_coding	chr6	30571376	30597179	ABCF1	ENSG00000204574	protein_coding
ABCF2	1111.21381247033	-0.400556405009332	0.173573698036826	-2.30770220108089	0.0210157055786571	0.293897334898074	ABCF2	ENSG00000033050	protein_coding	chr7	151207837	151227230	ABCF2	ENSG00000033050	protein_coding
ABCF3	1306.38879893399	0.138222868940641	0.142804782230315	0.967914846981208	0.333086898765131	0.75840604358845	ABCF3	ENSG00000161204	protein_coding	chr3	184186023	184194012	ABCF3	ENSG00000161204	protein_coding
ABCG1	316.488701619486	-0.501354285435047	0.235795892159337	-2.12622145722649	0.0334848242825872	0.349570535779333	ABCG1	ENSG00000160179	protein_coding	chr21	42199689	42297244	ABCG1	ENSG00000160179	protein_coding
ABHD10	367.108981343511	-0.255752207732679	0.185208234287115	-1.38089004906879	0.167312770037863	0.62107011441935	ABHD10	ENSG00000144827	protein_coding	chr3	111979010	111993363	ABHD10	ENSG00000144827	protein_coding
ABHD11	332.06217295016	-0.0650510986217114	0.165434167717014	-0.393214409812765	0.694161127675673	0.925006602105174	ABHD11	ENSG00000106077	protein_coding	chr7	73736094	73738867	ABHD11	ENSG00000106077	protein_coding
ABHD12	910.215209959382	0.164938755865983	0.134605203118723	1.22535200753351	0.220442621032194	0.677940454402449	ABHD12	ENSG00000100997	protein_coding	chr20	25294743	25390983	ABHD12	ENSG00000100997	protein_coding
ABHD12B	82.5765090506236	0.122245649114711	0.214096345898651	0.570984285610273	0.568010295075602	0.881018758646719	ABHD12B	ENSG00000131969	protein_coding	chr14	50872160	50904970	ABHD12B	ENSG00000131969	protein_coding
ABHD13	925.199121263193	0.19153522727434	0.168318333456788	1.13793443257631	0.255147862064609	0.705836839825831	ABHD13	ENSG00000139826	protein_coding	chr13	108218379	108234255	ABHD13	ENSG00000139826	protein_coding
ABHD14A	109.246587641311	-0.0339354497379359	0.234039557856885	-0.144998777337835	0.884711837131821	0.975880598739867	ABHD14A	ENSG00000248487	protein_coding	chr3	51971426	51981199	ABHD14A	ENSG00000248487	protein_coding
ABHD14B	1194.31540949075	0.107376778245129	0.197759374095066	0.542966818824535	0.587152648429142	0.890100703072524	ABHD14B	ENSG00000114779	protein_coding	chr3	51968510	51983409	ABHD14B	ENSG00000114779	protein_coding
ABHD15	522.400451759516	-0.0914857446849069	0.168246580820941	-0.54375990429352	0.586606703694143	0.889781941752787	ABHD15	ENSG00000168792	protein_coding	chr17	29560547	29567137	ABHD15	ENSG00000168792	protein_coding
ABHD16A	1621.82258387444	0.215345812160302	0.141078964023217	1.52642042455644	0.126905194248216	0.57081708541273	ABHD16A	ENSG00000204427	protein_coding	chr6	31686949	31703444	ABHD16A	ENSG00000204427	protein_coding
ABHD17A	1909.00495813245	0.00286819555136371	0.196893524765397	0.014567241633676	0.988377433868654	0.997796956025276	ABHD17A	ENSG00000129968	protein_coding	chr19	1876810	1885547	ABHD17A	ENSG00000129968	protein_coding
ABHD17B	329.093205076873	0.3060316095504	0.147599967471182	2.07338534549576	0.0381364316629789	0.370043951557118	ABHD17B	ENSG00000107362	protein_coding	chr9	71862452	71910931	ABHD17B	ENSG00000107362	protein_coding
ABHD18	596.726756608494	-0.245861428254629	0.134332935153386	-1.8302393822773	0.0672141512425834	0.459403567490258	ABHD18	ENSG00000164074	protein_coding	chr4	127965306	128039711	ABHD18	ENSG00000164074	protein_coding
ABHD2	5188.45405109171	0.29988205578	0.182672624227895	1.64163654541843	0.100665349219738	0.529765182606834	ABHD2	ENSG00000140526	protein_coding	chr15	89087459	89202360	ABHD2	ENSG00000140526	protein_coding
ABHD3	710.647231605398	-0.341367229124146	0.126230147026661	-2.70432410295812	0.0068443495459036	0.177709300141992	ABHD3	ENSG00000158201	protein_coding	chr18	21650897	21704805	ABHD3	ENSG00000158201	protein_coding
ABHD4	856.665045576212	-0.257051906984669	0.239688688490629	-1.0724407088352	0.283522131551643	0.724725020757676	ABHD4	ENSG00000100439	protein_coding	chr14	22598237	22613215	ABHD4	ENSG00000100439	protein_coding
ABHD5	678.737082544781	-0.136047092683487	0.203369494055622	-0.668965093881176	0.503517744878237	0.853827880497797	ABHD5	ENSG00000011198	protein_coding	chr3	43690113	43734371	ABHD5	ENSG00000011198	protein_coding
ABHD6	217.292824272664	-0.224673096092957	0.158132238366036	-1.4207924861779	0.155377095721802	0.606084997599506	ABHD6	ENSG00000163686	protein_coding	chr3	58237506	58295693	ABHD6	ENSG00000163686	protein_coding
ABHD8	441.449666021955	-0.0223454118706418	0.218452705068588	-0.102289472055867	0.918526911557697	0.982151693200595	ABHD8	ENSG00000127220	protein_coding	chr19	17292131	17310236	ABHD8	ENSG00000127220	protein_coding
ABI1	2448.16847577757	0.0892725913999359	0.115660016194314	0.771853526718813	0.440201184941457	0.822657249388038	ABI1	ENSG00000136754	protein_coding	chr10	26746593	26861087	ABI1	ENSG00000136754	protein_coding
ABI2	839.504379641567	-0.0497839270480828	0.128545597874835	-0.387286129366775	0.698544393046739	0.926415242938689	ABI2	ENSG00000138443	protein_coding	chr2	203328219	203447723	ABI2	ENSG00000138443	protein_coding
ABI3	1564.19866705554	-0.545005933545614	0.266445156812788	-2.04547134601719	0.0408084113471644	0.379671875577734	ABI3	ENSG00000108798	protein_coding	chr17	49210227	49223225	ABI3	ENSG00000108798	protein_coding
ABL1	1586.57049497556	-0.011259086365719	0.14329995260812	-0.0785700634284855	0.93737459982723	0.986622653383085	ABL1	ENSG00000097007	protein_coding	chr9	130713946	130887675	ABL1	ENSG00000097007	protein_coding
ABL2	918.682288679655	0.207653550938531	0.156912755236648	1.32336947767795	0.18571253692759	0.642953470799664	ABL2	ENSG00000143322	protein_coding	chr1	179099327	179229684	ABL2	ENSG00000143322	protein_coding
ABLIM1	761.505577764891	-0.00326736931943491	0.309544287839353	-0.010555417908828	0.991578151407318	0.998521780207573	ABLIM1	ENSG00000099204	protein_coding	chr10	114431113	114685003	ABLIM1	ENSG00000099204	protein_coding
ABLIM3	1483.63274375141	-0.176622275473746	0.408188604141971	-0.432697712972692	0.665234391535328	0.914991480182419	ABLIM3	ENSG00000173210	protein_coding	chr5	149141483	149260542	ABLIM3	ENSG00000173210	protein_coding
ABO	69.08931653054	0.197115886119818	0.609241258691492	0.323543232352938	0.746283871879249	0.94243082316467	ABO	ENSG00000175164	protein_coding	chr9	133250401	133275214	ABO	ENSG00000175164	protein_coding
ABR	6225.16546666275	-0.0139700157536667	0.129921292939076	-0.107526760530452	0.914371096557502	0.982151693200595	ABR	ENSG00000159842	protein_coding	chr17	1003518	1229021	ABR	ENSG00000159842	protein_coding
ABRACL	1092.74658680968	-0.147425717135453	0.19262743344519	-0.765341231509488	0.44406837793566	0.824737113749429	ABRACL	ENSG00000146386	protein_coding	chr6	139028682	139043302	ABRACL	ENSG00000146386	protein_coding
ABT1	895.582402002218	0.046264889942938	0.157307847529655	0.294104144640439	0.768678323909804	0.948382577267908	ABT1	ENSG00000146109	protein_coding	chr6	26596952	26600744	ABT1	ENSG00000146109	protein_coding
ABTB1	2693.57165087164	0.0240559338406146	0.220582870257265	0.109056219154997	0.91315789975618	0.982151693200595	ABTB1	ENSG00000114626	protein_coding	chr3	127672935	127680920	ABTB1	ENSG00000114626	protein_coding
AC002117.1	22.3827854322503	-0.241927677001065	0.499251472302063	-0.484580798300965	0.627973737165391	0.902332855643828	AC002117.1	ENSG00000224505	antisense	chr17	45150400	45161510	HEXIM2-AS1	ENSG00000224505	lncRNA
AC002429.5	136.136382303308	0.0539154779950525	0.173393741060829	0.310942469233295	0.755844357867735	0.944580044264072	AC002429.5	ENSG00000236197	antisense	chr7	95154713	95214332	PPP1R9A-AS1	ENSG00000236197	lncRNA
AC002451.3	99.7910828532692	0.528734641195758	0.249274495876732	2.12109401459675	0.0339138915485564	0.351657627941965	AC002451.3	ENSG00000231170	antisense	chr7	95596682	95613719	PDK4-AS1	ENSG00000231170	lncRNA
AC002467.7	27.735111902223	-0.777450907836787	0.373371422524084	-2.08224534856209	0.0373200650137062	0.366636945980339	AC002467.7	ENSG00000241764	antisense	chr7	107742817	107744581	CBLL1-AS1	ENSG00000241764	lncRNA
AC003664.1	19.0370375836734	-0.0502032212091575	0.306151736930214	-0.163981500521753	0.869745707111397	0.972461285685157	AC003664.1	ENSG00000234634	lincRNA	chr17	13299184	13306760	LINC02093	ENSG00000234634	lncRNA
AC003956.1	91.7617138157544	0.38349146672915	0.25225581595126	1.52024826576544	0.128448590955636	0.573641295004506	AC003956.1	ENSG00000268564	antisense	chr19	15124160	15126174	ILVBL-AS1	ENSG00000268564	lncRNA
AC004510.3	19.1649136253034	-0.106076907430311	0.331896389586267	-0.319608500600273	0.749265129583787	0.942944134334846	AC004510.3	ENSG00000267308	lincRNA	chr19	15827045	15835853	LINC01764	ENSG00000267308	lncRNA
AC004593.3	101.055749946205	0.0882086887323178	0.219909125482241	0.401114271810613	0.688335993747824	0.92283107617641	AC004593.3	ENSG00000235669	antisense	chr7	29199540	29208970	CHN2-AS1	ENSG00000235669	lncRNA
AC004744.3	9.17005497046504	0.508460770439198	0.597658945254605	0.850754053756514	0.394905989513295	0.795376724613432	AC004744.3	ENSG00000226522	antisense	chr7	18892096	18899433	HDAC9-AS1	ENSG00000226522	lncRNA
AC004854.4	34.8702410596248	0.254162622871062	0.286839875736596	0.886078416462777	0.37557527274967	0.785348484153971	AC004854.4	ENSG00000234183	antisense	chr7	44848416	44849568	H2AZ2-DT	ENSG00000234183	lncRNA
AC005154.6	2133.52013327755	0.135607683496617	0.201747279821683	0.672166106112933	0.501477955854737	0.852451130228672	AC005154.6	ENSG00000196295	processed_transcript	chr7	30516309	30594809	GARS1-DT	ENSG00000196295	lncRNA
AC005162.4	112.767026019653	-0.241122276127345	0.260763988626068	-0.924676284473892	0.355134319045334	0.772517232435785	AC005162.4	ENSG00000229452	antisense	chr7	29080284	29082527	CPVL-AS1	ENSG00000229452	lncRNA
AC005235.1	206.011354592267	0.282739315970999	0.195393018548986	1.44702875297519	0.147888870731008	0.597084421597165	AC005235.1	ENSG00000236653	lincRNA	chr2	198299363	198375097	LINC01923	ENSG00000236653	lncRNA
AC005264.2	215.715205226438	0.50830232141075	0.242134165770944	2.09925897814684	0.0357940774767441	0.36112238640455	AC005264.2	ENSG00000267551	antisense	chr19	3141576	3155175	GNA15-DT	ENSG00000267551	lncRNA
AC005355.2	36.3935327349296	-0.201527766664637	0.204039052229218	-0.98769213276996	0.323303448632515	0.753005987317428	AC005355.2	ENSG00000251169	lincRNA	chr5	134506552	134509229	LINC01843	ENSG00000251169	lncRNA
AC005534.8	19.9832342655995	0.0327309153678559	0.343404092600905	0.0953131196543277	0.924066122120034	0.98335474411591	AC005534.8	ENSG00000224903	antisense	chr7	156654185	156657693	RNF32-AS1	ENSG00000224903	lncRNA
AC005624.2	14.6033139202615	0.0120889979504835	0.315432552729789	0.0383251438250871	0.969428443636384	0.994420792413165	AC005624.2	ENSG00000267201	lincRNA	chr19	2458935	2462185	LINC01775	ENSG00000267201	lncRNA
AC005682.5	30.2214012346786	-0.135347926721879	0.23687732490838	-0.571384056174346	0.567739334385047	0.881018758646719	AC005682.5	ENSG00000228649	processed_transcript	chr7	22854178	22861579	SNHG26	ENSG00000228649	lncRNA
AC005775.2	95.0564755528612	0.438236230847934	0.21085939978996	2.07833386268038	0.0376786196133565	0.368756808206616	AC005775.2	ENSG00000266933	antisense	chr19	490046	507833	MADCAM1-AS1	ENSG00000266933	lncRNA
AC005932.1	60.7497236745837	-0.0601708524969098	0.184797586118294	-0.325604104257038	0.744723906538376	0.94141418827911	AC005932.1	ENSG00000269019	antisense	chr19	18940322	18946831	HOMER3-AS1	ENSG00000269019	lncRNA
AC006042.7	29.1425197673686	0.144939010470603	0.289042403488317	0.501445492846039	0.616057629706652	0.898423693673346	AC006042.7	ENSG00000233108	antisense	chr7	7958183	7969903	GLCCI1-DT	ENSG00000233108	lncRNA
AC006116.17	33.257740149919	-0.434555990913068	0.244251802161922	-1.77913115508964	0.0752182619817618	0.479717055705477	AC006116.17	ENSG00000267549	antisense	chr19	56314703	56341287	ZSCAN5A-AS1	ENSG00000267549	lncRNA
AC006116.20	29.3786325684526	-1.09987825209568	0.273581345653458	-4.0202969594604	5.81248266079853e-05	0.0146103766744451	AC006116.20	ENSG00000267710	processed_transcript	chr19	56272769	56310450	EDDM13	ENSG00000267710	protein_coding
AC006145.4	428.408744734809	0.13979642747006	0.164893834020228	0.847796573478366	0.396551271705702	0.796315334646555	AC006145.4	ENSG00000223770	antisense	chr7	82009177	82029955	CACNA2D1-AS1	ENSG00000223770	lncRNA
AC006160.5	24.6501486617572	-0.222314174414879	0.267513426113437	-0.831039315090707	0.405951419855074	0.803111876834459	AC006160.5	ENSG00000249502	antisense	chr4	17587467	17614571	MED28-DT	ENSG00000249502	lncRNA
AC006262.5	71.779735804444	0.374481928220321	0.238903449470546	1.56750322797868	0.116997112296182	0.556963559237891	AC006262.5	ENSG00000268621	lincRNA	chr19	46189166	46203083	IGFL2-AS1	ENSG00000268621	lncRNA
AC006378.2	10.371428439571	-0.069856638960411	0.348480120395882	-0.20046090112989	0.841120133708896	0.966976675317382	AC006378.2	ENSG00000236861	antisense	chr7	93969442	94011113	BET1-AS1	ENSG00000236861	lncRNA
AC007038.7	248.452920572012	-0.171348271238919	0.175813476424428	-0.974602600003599	0.329757423430472	0.756656594406975	AC007038.7	ENSG00000229127	antisense	chr2	210030733	210064356	KANSL1L-AS1	ENSG00000229127	lncRNA
AC007099.1	128.298011911662	0.0346483474226081	0.231496394603439	0.149671218344294	0.88102401678639	0.975001916943434	AC007099.1	ENSG00000231172	antisense	chr2	75524068	75542706	EVA1A-AS	ENSG00000231172	lncRNA
AC007246.3	104.836936949119	0.144606738100832	0.151621390598678	0.95373573299817	0.340217427731378	0.763354621094276	AC007246.3	ENSG00000231312	antisense	chr2	39436637	39665343	MAP4K3-DT	ENSG00000231312	lncRNA
AC007250.4	48.5663536047863	0.198989388913973	0.264394431816076	0.75262322109869	0.451676359573288	0.829930826861262	AC007250.4	ENSG00000225226	lincRNA	chr2	58275877	58296548	LINC01795	ENSG00000225226	lncRNA
AC007285.6	27.1842787588413	-0.258244313176529	0.286210469449153	-0.902288143664177	0.366903822141515	0.781481500157296	AC007285.6	ENSG00000227014	antisense	chr7	29988600	30025660	FKBP14-AS1	ENSG00000227014	lncRNA
AC007317.1	9.05972003043529	-0.54205208411272	0.350831810054274	-1.54504827834415	0.122334586123529	0.5644582622937	AC007317.1	ENSG00000233128	lincRNA	chr2	40746487	40767452	LINC01794	ENSG00000233128	lncRNA
AC007383.3	91.7744034091952	0.0403684372753884	0.156821824209055	0.257415939898608	0.796857699130062	0.956513947015552	AC007383.3	ENSG00000227946	lincRNA	chr2	206084605	206086564	INO80D-AS1	ENSG00000227946	lncRNA
AC007386.4	37.5918368987426	-0.264127588688775	0.238327940205372	-1.10825272295464	0.267752686920277	0.715987971865502	AC007386.4	ENSG00000232613	antisense	chr2	65030727	65053017	LINC02576	ENSG00000232613	lncRNA
AC007392.3	13.6616616362206	-0.530829192451375	0.353085055404097	-1.50340317248447	0.132735109001602	0.578287850015274	AC007392.3	ENSG00000232046	lincRNA	chr2	66574030	66730157	LINC01798	ENSG00000232046	lncRNA
AC007405.4	114.158901047046	0.152604421862656	0.189896784933365	0.803617722733984	0.421617784539804	0.813724007667087	AC007405.4	ENSG00000234350	lincRNA	chr2	170723086	170770768	ERICH2-DT	ENSG00000234350	lncRNA
AC007879.7	19.5083234889157	0.247747213101	0.382169373536873	0.648265481893977	0.516813255689723	0.861222308300437	AC007879.7	ENSG00000229647	lincRNA	chr2	207239650	207245887	MYOSLID	ENSG00000229647	lncRNA
AC008753.6	226.663818857413	0.21609890644213	0.43787794867295	0.493514019367836	0.621649436478926	0.900913529344106	AC008753.6	ENSG00000228323	antisense	chr19	53854581	53869107	MYADM-AS1	ENSG00000228323	lncRNA
AC009005.2	47.6307420949322	-0.582125337015945	0.259114978528616	-2.24659083902267	0.0246661881827605	0.316556652743367	AC009005.2	ENSG00000267751	antisense	chr19	567210	572228	BSG-AS1	ENSG00000267751	lncRNA
AC009133.12	273.93728648751	-0.0411125123296928	0.192147883165525	-0.213962868871558	0.830576012972864	0.96464592666897	AC009133.12	ENSG00000238045	antisense	chr16	29808636	29821252	MVP-DT	ENSG00000238045	lncRNA
AC009299.2	30.2001437983237	0.861136407971201	0.390882948003514	2.20305442427092	0.0275909129323802	0.328768222019756	AC009299.2	ENSG00000235724	antisense	chr2	161222785	161308303	PSMD14-DT	ENSG00000235724	lncRNA
AC009313.1	30.0653914723201	0.41396967238399	0.341178857081457	1.21335089731294	0.224995691121763	0.68269055023909	AC009313.1	ENSG00000224467	antisense	chr2	161096231	161160224	TANK-AS1	ENSG00000224467	lncRNA
AC009403.2	134.226347358492	-0.0188753731187582	0.132177975124938	-0.142802710519032	0.886445996339145	0.976370153416956	AC009403.2	ENSG00000216895	antisense	chr7	155611231	155645205	RBM33-DT	ENSG00000216895	lncRNA
AC009502.4	170.007501436376	0.0209418822479478	0.146235901008219	0.143206162806566	0.886127362775099	0.976297058144581	AC009502.4	ENSG00000227308	lincRNA	chr2	219685381	219737937	LINC02832	ENSG00000227308	lncRNA
AC009506.1	240.565052439808	-0.111407597324849	0.160747505780925	-0.693059570558319	0.488272168172686	0.845908196128121	AC009506.1	ENSG00000224152	antisense	chr2	159615296	159617082	BAZ2B-AS1	ENSG00000224152	lncRNA
AC009892.10	246.910901719794	0.00938702023171095	0.252829755109227	0.0371278302573824	0.970383081985155	0.994636689440825	AC009892.10	ENSG00000224730	antisense	chr19	54635722	54638892	LILRB1-AS1	ENSG00000224730	lncRNA
AC009948.5	330.714780637678	0.0167439773381201	0.123590744038286	0.135479217868719	0.892232994496222	0.977736561695662	AC009948.5	ENSG00000223960	antisense	chr2	178413939	178440243	CHROMR	ENSG00000223960	lncRNA
AC010226.4	45.679701857869	0.159200344989375	0.193766528986302	0.821609107735162	0.411299404062219	0.80681288753942	AC010226.4	ENSG00000249249	antisense	chr5	115602057	115620659	TICAM2-AS1	ENSG00000249249	lncRNA
AC011899.9	440.841976369047	-0.742007656193451	0.291058358428243	-2.54934323205971	0.0107926021811179	0.22006342265527	AC011899.9	ENSG00000233038	antisense	chr7	157854529	157866092	PTPRN2-AS1	ENSG00000233038	lncRNA
AC012074.2	60.4258591397164	-0.571303196699248	0.192806849041725	-2.96308559337336	0.00304571864018179	0.126848832892899	AC012074.2	ENSG00000235072	lincRNA	chr2	25369136	25375845	ARNILA	ENSG00000235072	lncRNA
AC012146.7	12.3851308715513	0.303659766173072	0.405844907716491	0.748216277694922	0.454329714202177	0.831179935167969	AC012146.7	ENSG00000234327	processed_transcript	chr17	5111468	5115004	ZNF232-AS1	ENSG00000234327	lncRNA
