baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
ABCC10	793.643791725751	-0.135847501207311	0.0939399258403118	-1.44611037311481	0.148146246726109	0.999997995148888	ABCC10	ENSG00000124574	protein_coding	chr6	43427366	43450430	ABCC10	ENSG00000124574	protein_coding
ABCC3	3760.54750784147	-0.332026879545921	0.174355014707919	-1.90431505570479	0.0568691645755245	0.939530736303376	ABCC3	ENSG00000108846	protein_coding	chr17	50634777	50692252	ABCC3	ENSG00000108846	protein_coding
ABCC4	1009.98444327484	-0.0958252601757164	0.168058773148402	-0.570188978418277	0.568549530643869	0.999997995148888	ABCC4	ENSG00000125257	protein_coding	chr13	95019829	95301446	ABCC4	ENSG00000125257	protein_coding
ABCC5	1133.42916150171	-0.102220956860417	0.0748693324369669	-1.3653248070093	0.172150985450001	0.999997995148888	ABCC5	ENSG00000114770	protein_coding	chr3	183919934	184018015	ABCC5	ENSG00000114770	protein_coding
ABCC6	441.896866937836	-0.210630017386109	0.120968214683933	-1.74120133901658	0.0816482926375216	0.999997995148888	ABCC6	ENSG00000091262	protein_coding	chr16	16148928	16223522	ABCC6	ENSG00000091262	protein_coding
ABCC9	725.051797555803	0.0696315404767276	0.115743685829653	0.601601201634522	0.547439628836138	0.999997995148888	ABCC9	ENSG00000069431	protein_coding	chr12	21797401	21941402	ABCC9	ENSG00000069431	protein_coding
ABCD3	559.71016814567	0.165268373099251	0.102741651731287	1.608582014347	0.107707769601194	0.999997995148888	ABCD3	ENSG00000117528	protein_coding	chr1	94418455	94518666	ABCD3	ENSG00000117528	protein_coding
ABCD4	794.471173767182	-0.103243341572484	0.0801082018566092	-1.28879863958607	0.197468099115877	0.999997995148888	ABCD4	ENSG00000119688	protein_coding	chr14	74285423	74303056	ABCD4	ENSG00000119688	protein_coding
ABCE1	892.740066791025	0.042696314422117	0.122624949214392	0.348186194535899	0.727700355051498	0.999997995148888	ABCE1	ENSG00000164163	protein_coding	chr4	145097932	145129179	ABCE1	ENSG00000164163	protein_coding
ABCF1	2790.12890226014	-0.0401245211364129	0.0753700787714477	-0.532366713561313	0.594472034650052	0.999997995148888	ABCF1	ENSG00000204574	protein_coding	chr6	30571376	30597179	ABCF1	ENSG00000204574	protein_coding
ABCF2	1232.55911626719	-0.184891203044428	0.0901236998681773	-2.0515269936195	0.0402156536499753	0.856149723365773	ABCF2	ENSG00000033050	protein_coding	chr7	151207837	151227230	ABCF2	ENSG00000033050	protein_coding
ABCF3	1395.15999492107	-0.0138982346807492	0.0725708688355651	-0.191512584922203	0.848124021676514	0.999997995148888	ABCF3	ENSG00000161204	protein_coding	chr3	184186023	184194012	ABCF3	ENSG00000161204	protein_coding
ABCG1	304.212034344658	0.0387722646405635	0.147290845005656	0.263236079873631	0.792368623407969	0.999997995148888	ABCG1	ENSG00000160179	protein_coding	chr21	42199689	42297244	ABCG1	ENSG00000160179	protein_coding
ABHD10	430.615987244068	-0.00997547707486122	0.107003539942631	-0.0932256734703305	0.925724278722912	0.999997995148888	ABHD10	ENSG00000144827	protein_coding	chr3	111979010	111993363	ABHD10	ENSG00000144827	protein_coding
ABHD11	385.902693173087	0.0272256095746208	0.0947231445809044	0.287422991446056	0.773788458921689	0.999997995148888	ABHD11	ENSG00000106077	protein_coding	chr7	73736094	73738867	ABHD11	ENSG00000106077	protein_coding
ABHD12	963.146868592745	0.101603025769217	0.0689478053724795	1.47362233243426	0.140583305001216	0.999997995148888	ABHD12	ENSG00000100997	protein_coding	chr20	25294743	25390983	ABHD12	ENSG00000100997	protein_coding
ABHD12B	85.5949285454101	-0.0144436202541222	0.125868203676587	-0.11475193760002	0.908641745543484	0.999997995148888	ABHD12B	ENSG00000131969	protein_coding	chr14	50872160	50904970	ABHD12B	ENSG00000131969	protein_coding
ABHD13	971.344426438265	0.0337061566261279	0.102805313031971	0.327863955977116	0.74301452762735	0.999997995148888	ABHD13	ENSG00000139826	protein_coding	chr13	108218379	108234255	ABHD13	ENSG00000139826	protein_coding
ABHD14A	121.96723925103	0.0366663409759636	0.122686859636722	0.298861190876783	0.765045959683629	0.999997995148888	ABHD14A	ENSG00000248487	protein_coding	chr3	51971426	51981199	ABHD14A	ENSG00000248487	protein_coding
ABHD14B	1340.46329261996	0.0340413915196969	0.100108857363672	0.340043752532631	0.733823579264105	0.999997995148888	ABHD14B	ENSG00000114779	protein_coding	chr3	51968510	51983409	ABHD14B	ENSG00000114779	protein_coding
ABHD15	549.807111997105	0.00795564601149543	0.0831269218061478	0.0957048070425129	0.92375502296044	0.999997995148888	ABHD15	ENSG00000168792	protein_coding	chr17	29560547	29567137	ABHD15	ENSG00000168792	protein_coding
ABHD16A	1681.7102655034	0.126923997317212	0.0893036755610878	1.42126285978443	0.15524035643189	0.999997995148888	ABHD16A	ENSG00000204427	protein_coding	chr6	31686949	31703444	ABHD16A	ENSG00000204427	protein_coding
ABHD17A	2243.97600410665	0.0146788210123206	0.104398006686398	0.140604418400578	0.888182457538941	0.999997995148888	ABHD17A	ENSG00000129968	protein_coding	chr19	1876810	1885547	ABHD17A	ENSG00000129968	protein_coding
ABHD17B	340.386426793972	0.0925666597810419	0.0873165363129991	1.06012748202955	0.289086606665551	0.999997995148888	ABHD17B	ENSG00000107362	protein_coding	chr9	71862452	71910931	ABHD17B	ENSG00000107362	protein_coding
ABHD18	660.000520819191	-0.164746184948934	0.0809647021376022	-2.03479023079641	0.0418719844713081	0.866722054889889	ABHD18	ENSG00000164074	protein_coding	chr4	127965306	128039711	ABHD18	ENSG00000164074	protein_coding
ABHD2	5190.1115691292	0.102027577075202	0.105327500042855	0.968669882354461	0.33270992402071	0.999997995148888	ABHD2	ENSG00000140526	protein_coding	chr15	89087459	89202360	ABHD2	ENSG00000140526	protein_coding
ABHD3	810.916315761352	-0.166095577235788	0.0919831538632831	-1.80571735431751	0.0709625004759787	0.984686152457216	ABHD3	ENSG00000158201	protein_coding	chr18	21650897	21704805	ABHD3	ENSG00000158201	protein_coding
ABHD4	1058.40650273337	-0.110414090770194	0.131324366856774	-0.840773829053484	0.400474651175426	0.999997995148888	ABHD4	ENSG00000100439	protein_coding	chr14	22598237	22613215	ABHD4	ENSG00000100439	protein_coding
ABHD5	734.56665640918	-0.0512988832219241	0.127088620318175	-0.403646550678526	0.686472649117293	0.999997995148888	ABHD5	ENSG00000011198	protein_coding	chr3	43690113	43734371	ABHD5	ENSG00000011198	protein_coding
ABHD6	237.560395280315	-0.0729603396440958	0.0934065932500588	-0.781104813969328	0.434740850808491	0.999997995148888	ABHD6	ENSG00000163686	protein_coding	chr3	58237506	58295693	ABHD6	ENSG00000163686	protein_coding
ABHD8	483.720563949323	0.0453017983501158	0.106479650690453	0.425450290796056	0.670508451490761	0.999997995148888	ABHD8	ENSG00000127220	protein_coding	chr19	17292131	17310236	ABHD8	ENSG00000127220	protein_coding
ABI1	2662.62909865206	0.102087535117209	0.0814082288232384	1.25401985269661	0.209834789597588	0.999997995148888	ABI1	ENSG00000136754	protein_coding	chr10	26746593	26861087	ABI1	ENSG00000136754	protein_coding
ABI2	948.634149890682	-0.0912527171120569	0.0857099371967168	-1.06466904651463	0.287025722133948	0.999997995148888	ABI2	ENSG00000138443	protein_coding	chr2	203328219	203447723	ABI2	ENSG00000138443	protein_coding
ABI3	1816.61210834662	-0.148677996808632	0.144975199592622	-1.02554090097075	0.305108036771735	0.999997995148888	ABI3	ENSG00000108798	protein_coding	chr17	49210227	49223225	ABI3	ENSG00000108798	protein_coding
ABL1	1644.42634946351	-0.0336071948793487	0.07396342825764	-0.454375840480018	0.649558338152663	0.999997995148888	ABL1	ENSG00000097007	protein_coding	chr9	130713946	130887675	ABL1	ENSG00000097007	protein_coding
ABL2	949.450464050599	0.0352589698290654	0.0916650421370567	0.384650124049978	0.700496652385579	0.999997995148888	ABL2	ENSG00000143322	protein_coding	chr1	179099327	179229684	ABL2	ENSG00000143322	protein_coding
ABLIM1	1026.94421604591	-0.264837786587479	0.19123398731667	-1.38488869213884	0.166086505213986	0.999997995148888	ABLIM1	ENSG00000099204	protein_coding	chr10	114431113	114685003	ABLIM1	ENSG00000099204	protein_coding
ABLIM3	2116.11740969444	-0.306399789621833	0.237804731610439	-1.28845119080205	0.197588948962096	0.999997995148888	ABLIM3	ENSG00000173210	protein_coding	chr5	149141483	149260542	ABLIM3	ENSG00000173210	protein_coding
ABO	87.3447558858671	0.100692949877579	0.287054239973647	0.35078022148993	0.725753236484839	0.999997995148888	ABO	ENSG00000175164	protein_coding	chr9	133250401	133275214	ABO	ENSG00000175164	protein_coding
ABR	6699.5277356808	-0.0586984921728722	0.0712337306855616	-0.824026645915512	0.409924417881016	0.999997995148888	ABR	ENSG00000159842	protein_coding	chr17	1003518	1229021	ABR	ENSG00000159842	protein_coding
ABRACL	1200.83651134001	-0.092470038795088	0.0984886505947003	-0.938890300930409	0.347787069454536	0.999997995148888	ABRACL	ENSG00000146386	protein_coding	chr6	139028682	139043302	ABRACL	ENSG00000146386	protein_coding
ABT1	982.588389475053	0.0118312953818348	0.0857378970656267	0.137993766896088	0.890245343715963	0.999997995148888	ABT1	ENSG00000146109	protein_coding	chr6	26596952	26600744	ABT1	ENSG00000146109	protein_coding
ABTB1	3147.09063023488	0.0473482394883198	0.109751899762297	0.431411570923764	0.666169138008782	0.999997995148888	ABTB1	ENSG00000114626	protein_coding	chr3	127672935	127680920	ABTB1	ENSG00000114626	protein_coding
AC002117.1	22.5827177894713	-0.00283861865554958	0.256827021330409	-0.011052647968446	0.991181442377696	0.999997995148888	AC002117.1	ENSG00000224505	antisense	chr17	45150400	45161510	HEXIM2-AS1	ENSG00000224505	lncRNA
AC002429.5	135.526140756495	-0.0976923344128674	0.117693288172331	-0.83005867139868	0.406505612302517	0.999997995148888	AC002429.5	ENSG00000236197	antisense	chr7	95154713	95214332	PPP1R9A-AS1	ENSG00000236197	lncRNA
AC002451.3	92.0566480041052	0.257138601380021	0.140888182049154	1.8251254125084	0.0679821061132145	0.976409989042738	AC002451.3	ENSG00000231170	antisense	chr7	95596682	95613719	PDK4-AS1	ENSG00000231170	lncRNA
AC002467.7	32.4000845591066	0.0741339176798807	0.210077751222957	0.352888000982084	0.724172406708297	0.999997995148888	AC002467.7	ENSG00000241764	antisense	chr7	107742817	107744581	CBLL1-AS1	ENSG00000241764	lncRNA
AC003664.1	21.6986250233637	-0.172013731573164	0.188860603961218	-0.910797318049909	0.362402175864151	0.999997995148888	AC003664.1	ENSG00000234634	lincRNA	chr17	13299184	13306760	LINC02093	ENSG00000234634	lncRNA
AC003956.1	86.6541892023695	0.238749080208036	0.169053122588432	1.41227252447316	0.157869733176176	0.999997995148888	AC003956.1	ENSG00000268564	antisense	chr19	15124160	15126174	ILVBL-AS1	ENSG00000268564	lncRNA
AC004510.3	22.5764978213048	-0.0339813854515689	0.1982405246974	-0.17141492892757	0.863897516922833	0.999997995148888	AC004510.3	ENSG00000267308	lincRNA	chr19	15827045	15835853	LINC01764	ENSG00000267308	lncRNA
AC004593.3	90.9368241454662	0.137927599449187	0.177443907442799	0.777302537105423	0.436980298543812	0.999997995148888	AC004593.3	ENSG00000235669	antisense	chr7	29199540	29208970	CHN2-AS1	ENSG00000235669	lncRNA
AC004744.3	9.47203889534492	0.142092766965381	0.363011557289125	0.391427667004578	0.695481145101968	0.999997995148888	AC004744.3	ENSG00000226522	antisense	chr7	18892096	18899433	HDAC9-AS1	ENSG00000226522	lncRNA
AC004854.4	34.0969452639713	0.00505925089351763	0.173504425988063	0.0291592036612698	0.976737618148939	0.999997995148888	AC004854.4	ENSG00000234183	antisense	chr7	44848416	44849568	H2AZ2-DT	ENSG00000234183	lncRNA
AC005154.6	2201.15686799837	0.0861045804823686	0.102425346076584	0.840656964126704	0.400540136512367	0.999997995148888	AC005154.6	ENSG00000196295	processed_transcript	chr7	30516309	30594809	GARS1-DT	ENSG00000196295	lncRNA
AC005162.4	113.136547956783	-0.122610967480345	0.165728256925383	-0.739831394808849	0.459402306727974	0.999997995148888	AC005162.4	ENSG00000229452	antisense	chr7	29080284	29082527	CPVL-AS1	ENSG00000229452	lncRNA
AC005235.1	203.604934624366	-0.0395473763580229	0.134655348761799	-0.293693319438657	0.768992259623914	0.999997995148888	AC005235.1	ENSG00000236653	lincRNA	chr2	198299363	198375097	LINC01923	ENSG00000236653	lncRNA
AC005264.2	218.588905403077	0.112566136752794	0.153558406907135	0.733050954487104	0.463527352074684	0.999997995148888	AC005264.2	ENSG00000267551	antisense	chr19	3141576	3155175	GNA15-DT	ENSG00000267551	lncRNA
AC005355.2	37.8561346011191	-0.135056112103788	0.14529224013424	-0.929548005998159	0.352605158584771	0.999997995148888	AC005355.2	ENSG00000251169	lincRNA	chr5	134506552	134509229	LINC01843	ENSG00000251169	lncRNA
AC005534.8	19.9594323798321	-0.193000462813624	0.210055741247929	-0.918805940113894	0.358197084921705	0.999997995148888	AC005534.8	ENSG00000224903	antisense	chr7	156654185	156657693	RNF32-AS1	ENSG00000224903	lncRNA
AC005624.2	14.8510336895641	-0.075908251331242	0.204675985388903	-0.370870335310756	0.71073411096868	0.999997995148888	AC005624.2	ENSG00000267201	lincRNA	chr19	2458935	2462185	LINC01775	ENSG00000267201	lncRNA
AC005682.5	35.3041823057963	-0.280456945465409	0.15551436116988	-1.80341508884215	0.0713230496772603	0.98678646878872	AC005682.5	ENSG00000228649	processed_transcript	chr7	22854178	22861579	SNHG26	ENSG00000228649	lncRNA
AC005775.2	98.032357028043	-0.0319336820090024	0.136081150993965	-0.234666460238998	0.814467621703792	0.999997995148888	AC005775.2	ENSG00000266933	antisense	chr19	490046	507833	MADCAM1-AS1	ENSG00000266933	lncRNA
AC005932.1	64.5729093118751	-0.0663744903940442	0.107580093642428	-0.616977436501015	0.5372496084984	0.999997995148888	AC005932.1	ENSG00000269019	antisense	chr19	18940322	18946831	HOMER3-AS1	ENSG00000269019	lncRNA
AC006042.7	26.2510695812842	0.096923766531408	0.19489283223503	0.497318271892747	0.618964628685201	0.999997995148888	AC006042.7	ENSG00000233108	antisense	chr7	7958183	7969903	GLCCI1-DT	ENSG00000233108	lncRNA
AC006116.17	34.4866206645557	-0.0767198963042798	0.163798217971524	-0.468380530962904	0.639512488214972	0.999997995148888	AC006116.17	ENSG00000267549	antisense	chr19	56314703	56341287	ZSCAN5A-AS1	ENSG00000267549	lncRNA
AC006116.20	27.3695140818656	-0.287074226656153	0.229084055261624	-1.25313927382812	0.210155025302152	0.999997995148888	AC006116.20	ENSG00000267710	processed_transcript	chr19	56272769	56310450	EDDM13	ENSG00000267710	protein_coding
AC006145.4	415.537380450682	-0.0879524323534607	0.100415089424228	-0.875888602577288	0.38109059614072	0.999997995148888	AC006145.4	ENSG00000223770	antisense	chr7	82009177	82029955	CACNA2D1-AS1	ENSG00000223770	lncRNA
AC006160.5	25.4557350834115	-0.17128099542378	0.166936463559612	-1.02602506229932	0.304879770807289	0.999997995148888	AC006160.5	ENSG00000249502	antisense	chr4	17587467	17614571	MED28-DT	ENSG00000249502	lncRNA
AC006262.5	71.343907516056	0.128763369551497	0.178678787280054	0.720641613431584	0.471130043811617	0.999997995148888	AC006262.5	ENSG00000268621	lincRNA	chr19	46189166	46203083	IGFL2-AS1	ENSG00000268621	lncRNA
AC006378.2	12.0397299646031	-0.249950078256092	0.209185933059877	-1.19487039400755	0.232137671677171	0.999997995148888	AC006378.2	ENSG00000236861	antisense	chr7	93969442	94011113	BET1-AS1	ENSG00000236861	lncRNA
AC007038.7	242.514517361014	-0.132562878484565	0.0936076946523278	-1.41615365036948	0.156730522950675	0.999997995148888	AC007038.7	ENSG00000229127	antisense	chr2	210030733	210064356	KANSL1L-AS1	ENSG00000229127	lncRNA
AC007099.1	123.712320981928	0.0491070615128569	0.133951147339224	0.366604261988856	0.713914228646949	0.999997995148888	AC007099.1	ENSG00000231172	antisense	chr2	75524068	75542706	EVA1A-AS	ENSG00000231172	lncRNA
AC007246.3	104.442129932456	0.173899155097234	0.101490956697996	1.71344483050545	0.0866307347481725	0.999997995148888	AC007246.3	ENSG00000231312	antisense	chr2	39436637	39665343	MAP4K3-DT	ENSG00000231312	lncRNA
AC007250.4	49.821451829236	-0.0263994390636214	0.155877291746331	-0.169360390906604	0.865513176878711	0.999997995148888	AC007250.4	ENSG00000225226	lincRNA	chr2	58275877	58296548	LINC01795	ENSG00000225226	lncRNA
AC007285.6	27.0832523305195	-0.00144016780626865	0.174622145899379	-0.00824733769506247	0.993419651183129	0.999997995148888	AC007285.6	ENSG00000227014	antisense	chr7	29988600	30025660	FKBP14-AS1	ENSG00000227014	lncRNA
AC007317.1	8.45317849742087	-0.196723262951555	0.319194615821226	-0.616311344868471	0.537689052691583	0.999997995148888	AC007317.1	ENSG00000233128	lincRNA	chr2	40746487	40767452	LINC01794	ENSG00000233128	lncRNA
AC007383.3	101.73692199944	0.0551593292309894	0.083900645585641	0.657436290817166	0.510900423165123	0.999997995148888	AC007383.3	ENSG00000227946	lincRNA	chr2	206084605	206086564	INO80D-AS1	ENSG00000227946	lncRNA
AC007386.4	40.3945380086358	-0.180319968380801	0.147983904941049	-1.21851067825675	0.223029969405252	0.999997995148888	AC007386.4	ENSG00000232613	antisense	chr2	65030727	65053017	LINC02576	ENSG00000232613	lncRNA
AC007392.3	15.4265962196505	-0.261130387867701	0.232651497319604	-1.12241008923735	0.261688116649226	0.999997995148888	AC007392.3	ENSG00000232046	lincRNA	chr2	66574030	66730157	LINC01798	ENSG00000232046	lncRNA
AC007405.4	135.571805819111	-0.00102176729606177	0.108083199483721	-0.00945352562602162	0.9924572902056	0.999997995148888	AC007405.4	ENSG00000234350	lincRNA	chr2	170723086	170770768	ERICH2-DT	ENSG00000234350	lncRNA
AC007879.7	28.3224108757869	0.0824649361217364	0.211329845610627	0.390219071439995	0.696374560296996	0.999997995148888	AC007879.7	ENSG00000229647	lincRNA	chr2	207239650	207245887	MYOSLID	ENSG00000229647	lncRNA
AC008753.6	227.981370846815	0.155251190682529	0.209479588476033	0.741128010666737	0.45861582736455	0.999997995148888	AC008753.6	ENSG00000228323	antisense	chr19	53854581	53869107	MYADM-AS1	ENSG00000228323	lncRNA
AC009005.2	51.957826523956	-0.268202999018361	0.169696360304425	-1.58048763413206	0.113995236590962	0.999997995148888	AC009005.2	ENSG00000267751	antisense	chr19	567210	572228	BSG-AS1	ENSG00000267751	lncRNA
AC009133.12	308.143838033702	-0.0850247996513332	0.10804256876236	-0.786956480443791	0.431307342537928	0.999997995148888	AC009133.12	ENSG00000238045	antisense	chr16	29808636	29821252	MVP-DT	ENSG00000238045	lncRNA
AC009299.2	26.0103926496416	0.150136991254364	0.269827733736532	0.556417938124041	0.577925178908077	0.999997995148888	AC009299.2	ENSG00000235724	antisense	chr2	161222785	161308303	PSMD14-DT	ENSG00000235724	lncRNA
AC009313.1	29.0669721782616	-0.177020125463532	0.229603027384523	-0.770983412022138	0.440716763892152	0.999997995148888	AC009313.1	ENSG00000224467	antisense	chr2	161096231	161160224	TANK-AS1	ENSG00000224467	lncRNA
AC009403.2	147.83267838944	-0.0471656364644527	0.0844905094163292	-0.55823591063989	0.576683302112794	0.999997995148888	AC009403.2	ENSG00000216895	antisense	chr7	155611231	155645205	RBM33-DT	ENSG00000216895	lncRNA
AC009502.4	177.601484887522	-0.116993519639601	0.101884495611449	-1.14829561590776	0.250846548348331	0.999997995148888	AC009502.4	ENSG00000227308	lincRNA	chr2	219685381	219737937	LINC02832	ENSG00000227308	lncRNA
AC009506.1	256.082358490277	0.0719737993261167	0.103785916005519	0.693483298083424	0.488006303714869	0.999997995148888	AC009506.1	ENSG00000224152	antisense	chr2	159615296	159617082	BAZ2B-AS1	ENSG00000224152	lncRNA
AC009892.10	276.559155073479	-0.13098634159638	0.137016199364791	-0.955991643350453	0.339076456459512	0.999997995148888	AC009892.10	ENSG00000224730	antisense	chr19	54635722	54638892	LILRB1-AS1	ENSG00000224730	lncRNA
AC009948.5	345.794103534907	0.121368700754726	0.0686593614620962	1.76769340946651	0.0771121723764505	0.999997995148888	AC009948.5	ENSG00000223960	antisense	chr2	178413939	178440243	CHROMR	ENSG00000223960	lncRNA
AC010226.4	45.2986504424069	0.159730059607739	0.152526214638264	1.0472302088304	0.294993415739642	0.999997995148888	AC010226.4	ENSG00000249249	antisense	chr5	115602057	115620659	TICAM2-AS1	ENSG00000249249	lncRNA
AC011899.9	503.923906353984	-0.224591965419942	0.160746501935859	-1.39718104416082	0.162359135502309	0.999997995148888	AC011899.9	ENSG00000233038	antisense	chr7	157854529	157866092	PTPRN2-AS1	ENSG00000233038	lncRNA
AC012074.2	60.3626178414498	-0.126670681225549	0.130837428226641	-0.968153248978001	0.332967839428124	0.999997995148888	AC012074.2	ENSG00000235072	lincRNA	chr2	25369136	25375845	ARNILA	ENSG00000235072	lncRNA
AC012146.7	12.917312884331	0.612140754221306	0.244620479253103	2.50241008475803	0.0123350953760404	0.551957407968121	AC012146.7	ENSG00000234327	processed_transcript	chr17	5111468	5115004	ZNF232-AS1	ENSG00000234327	lncRNA
