baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
ABCG1	316.488701619486	-0.205205565006611	0.317992046632031	-0.645316658639791	0.518721999407382	0.999999303173633	ABCG1	ENSG00000160179	protein_coding	chr21	42199689	42297244	ABCG1	ENSG00000160179	protein_coding
ABHD10	367.108981343511	-0.154944361941523	0.249541816314355	-0.620915421030419	0.534655274178554	0.999999303173633	ABHD10	ENSG00000144827	protein_coding	chr3	111979010	111993363	ABHD10	ENSG00000144827	protein_coding
ABHD11	332.06217295016	0.284234587301594	0.222648259977507	1.27660816810474	0.201740616703627	0.999999303173633	ABHD11	ENSG00000106077	protein_coding	chr7	73736094	73738867	ABHD11	ENSG00000106077	protein_coding
ABHD12	910.215209959382	0.12602130810339	0.181531615245044	0.694211352294077	0.487549674328482	0.999999303173633	ABHD12	ENSG00000100997	protein_coding	chr20	25294743	25390983	ABHD12	ENSG00000100997	protein_coding
ABHD12B	82.5765090506236	0.347385264170958	0.28577596827117	1.21558599301579	0.22414267259204	0.999999303173633	ABHD12B	ENSG00000131969	protein_coding	chr14	50872160	50904970	ABHD12B	ENSG00000131969	protein_coding
ABHD13	925.199121263193	0.0367788977836487	0.226698562583181	0.16223701361209	0.871119213237694	0.999999303173633	ABHD13	ENSG00000139826	protein_coding	chr13	108218379	108234255	ABHD13	ENSG00000139826	protein_coding
ABHD14A	109.246587641311	0.223881681382593	0.316056301599265	0.708360125236351	0.478721648031892	0.999999303173633	ABHD14A	ENSG00000248487	protein_coding	chr3	51971426	51981199	ABHD14A	ENSG00000248487	protein_coding
ABHD14B	1194.31540949075	0.137544089276743	0.266587032502196	0.51594441029539	0.605893235330728	0.999999303173633	ABHD14B	ENSG00000114779	protein_coding	chr3	51968510	51983409	ABHD14B	ENSG00000114779	protein_coding
ABHD15	522.400451759516	-0.0384775410220864	0.226882541050034	-0.169592339913017	0.865330747145839	0.999999303173633	ABHD15	ENSG00000168792	protein_coding	chr17	29560547	29567137	ABHD15	ENSG00000168792	protein_coding
ABHD16A	1621.82258387444	0.140412872855514	0.190227485456844	0.738131361607933	0.460434627696634	0.999999303173633	ABHD16A	ENSG00000204427	protein_coding	chr6	31686949	31703444	ABHD16A	ENSG00000204427	protein_coding
ABHD17A	1909.00495813245	0.258416315816877	0.26539838820171	0.973692107054069	0.330209437482552	0.999999303173633	ABHD17A	ENSG00000129968	protein_coding	chr19	1876810	1885547	ABHD17A	ENSG00000129968	protein_coding
ABHD17B	329.093205076873	0.0927957135218124	0.198678150840067	0.467065518424879	0.640453003270236	0.999999303173633	ABHD17B	ENSG00000107362	protein_coding	chr9	71862452	71910931	ABHD17B	ENSG00000107362	protein_coding
ABHD18	596.726756608494	-0.182708894642686	0.180868210461138	-1.01017693588528	0.312410527245862	0.999999303173633	ABHD18	ENSG00000164074	protein_coding	chr4	127965306	128039711	ABHD18	ENSG00000164074	protein_coding
ABHD2	5188.45405109171	-0.162790834789226	0.2462299702877	-0.661133308016962	0.508526826382922	0.999999303173633	ABHD2	ENSG00000140526	protein_coding	chr15	89087459	89202360	ABHD2	ENSG00000140526	protein_coding
ABHD3	710.647231605398	-0.245490431969522	0.17000851339357	-1.44398905130834	0.148742055152402	0.999999303173633	ABHD3	ENSG00000158201	protein_coding	chr18	21650897	21704805	ABHD3	ENSG00000158201	protein_coding
ABHD4	856.665045576212	-0.230813272172992	0.323241079692769	-0.714059216707151	0.475190563164587	0.999999303173633	ABHD4	ENSG00000100439	protein_coding	chr14	22598237	22613215	ABHD4	ENSG00000100439	protein_coding
ABHD5	678.737082544781	-0.433819597761356	0.274243175159192	-1.58187928472435	0.11367713080099	0.999999303173633	ABHD5	ENSG00000011198	protein_coding	chr3	43690113	43734371	ABHD5	ENSG00000011198	protein_coding
ABHD6	217.292824272664	0.00560167793104028	0.212942415917458	0.0263060692108032	0.979013214057629	0.999999303173633	ABHD6	ENSG00000163686	protein_coding	chr3	58237506	58295693	ABHD6	ENSG00000163686	protein_coding
ABHD8	441.449666021955	0.268661660267074	0.294433269888351	0.912470456782792	0.361521114675222	0.999999303173633	ABHD8	ENSG00000127220	protein_coding	chr19	17292131	17310236	ABHD8	ENSG00000127220	protein_coding
ABI1	2448.16847577757	-0.150194002091716	0.155898211125427	-0.963410683210973	0.335341467155785	0.999999303173633	ABI1	ENSG00000136754	protein_coding	chr10	26746593	26861087	ABI1	ENSG00000136754	protein_coding
ABI2	839.504379641567	-0.128516121446745	0.173182471620121	-0.742085040388194	0.458035812948376	0.999999303173633	ABI2	ENSG00000138443	protein_coding	chr2	203328219	203447723	ABI2	ENSG00000138443	protein_coding
ABI3	1564.19866705554	0.0402331431061048	0.359047481796449	0.112055215941923	0.910779626213469	0.999999303173633	ABI3	ENSG00000108798	protein_coding	chr17	49210227	49223225	ABI3	ENSG00000108798	protein_coding
ABL1	1586.57049497556	-0.028185804812066	0.193238838335611	-0.145859937137036	0.884031958803952	0.999999303173633	ABL1	ENSG00000097007	protein_coding	chr9	130713946	130887675	ABL1	ENSG00000097007	protein_coding
ABL2	918.682288679655	-0.0734401762435031	0.211432307126321	-0.347346047733499	0.728331360580839	0.999999303173633	ABL2	ENSG00000143322	protein_coding	chr1	179099327	179229684	ABL2	ENSG00000143322	protein_coding
ABLIM1	761.505577764891	0.146861046470039	0.417250700324401	0.35197315751863	0.724858393197619	0.999999303173633	ABLIM1	ENSG00000099204	protein_coding	chr10	114431113	114685003	ABLIM1	ENSG00000099204	protein_coding
ABLIM3	1483.63274375141	-0.264398254970096	0.550259334070253	-0.480497537432667	0.630873653805438	0.999999303173633	ABLIM3	ENSG00000173210	protein_coding	chr5	149141483	149260542	ABLIM3	ENSG00000173210	protein_coding
ABO	69.08931653054	-1.14388039118422	0.824964102992354	-1.38658201858126	0.165569254497291	0.999999303173633	ABO	ENSG00000175164	protein_coding	chr9	133250401	133275214	ABO	ENSG00000175164	protein_coding
ABR	6225.16546666275	-0.0382042491588922	0.175129780993543	-0.218148215238736	0.827313631579714	0.999999303173633	ABR	ENSG00000159842	protein_coding	chr17	1003518	1229021	ABR	ENSG00000159842	protein_coding
ABRACL	1092.74658680968	0.187053620694327	0.259480451429953	0.720877506045276	0.470984883584128	0.999999303173633	ABRACL	ENSG00000146386	protein_coding	chr6	139028682	139043302	ABRACL	ENSG00000146386	protein_coding
ABT1	895.582402002218	0.237072444044836	0.212049927569925	1.11800294752121	0.263565734502554	0.999999303173633	ABT1	ENSG00000146109	protein_coding	chr6	26596952	26600744	ABT1	ENSG00000146109	protein_coding
ABTB1	2693.57165087164	0.194681003795172	0.297335726109599	0.654751470139219	0.51262778073647	0.999999303173633	ABTB1	ENSG00000114626	protein_coding	chr3	127672935	127680920	ABTB1	ENSG00000114626	protein_coding
AC002117.1	22.3827854322503	-0.168343740290851	0.667847518169472	-0.25206912612668	0.800987633357366	0.999999303173633	AC002117.1	ENSG00000224505	antisense	chr17	45150400	45161510	HEXIM2-AS1	ENSG00000224505	lncRNA
AC002429.5	136.136382303308	-0.25178611059143	0.233636784139372	-1.07768180219957	0.281175782305424	0.999999303173633	AC002429.5	ENSG00000236197	antisense	chr7	95154713	95214332	PPP1R9A-AS1	ENSG00000236197	lncRNA
AC002451.3	99.7910828532692	-0.115854306765524	0.334550798639445	-0.346298102520399	0.729118694472434	0.999999303173633	AC002451.3	ENSG00000231170	antisense	chr7	95596682	95613719	PDK4-AS1	ENSG00000231170	lncRNA
AC002467.7	27.735111902223	-0.280563529462677	0.50297176093623	-0.557811692927725	0.576972977272454	0.999999303173633	AC002467.7	ENSG00000241764	antisense	chr7	107742817	107744581	CBLL1-AS1	ENSG00000241764	lncRNA
AC003664.1	19.0370375836734	-0.145108449275163	0.408047503550341	-0.355616559377531	0.722127740717407	0.999999303173633	AC003664.1	ENSG00000234634	lincRNA	chr17	13299184	13306760	LINC02093	ENSG00000234634	lncRNA
AC003956.1	91.7617138157544	-0.160058550516945	0.338290711958027	-0.473139063116826	0.636113969144016	0.999999303173633	AC003956.1	ENSG00000268564	antisense	chr19	15124160	15126174	ILVBL-AS1	ENSG00000268564	lncRNA
AC004510.3	19.1649136253034	0.295985779007315	0.433469369160971	0.68282974545636	0.494714431376818	0.999999303173633	AC004510.3	ENSG00000267308	lincRNA	chr19	15827045	15835853	LINC01764	ENSG00000267308	lncRNA
AC004593.3	101.055749946205	-0.0855301930168672	0.295044507763346	-0.28988912101855	0.771901064617836	0.999999303173633	AC004593.3	ENSG00000235669	antisense	chr7	29199540	29208970	CHN2-AS1	ENSG00000235669	lncRNA
AC004744.3	9.17005497046504	0.775319825453841	0.783954692833312	0.988985502021471	0.322670235066632	0.999999303173633	AC004744.3	ENSG00000226522	antisense	chr7	18892096	18899433	HDAC9-AS1	ENSG00000226522	lncRNA
AC004854.4	34.8702410596248	-0.160981861150856	0.387618797621081	-0.415309737656803	0.677915173656462	0.999999303173633	AC004854.4	ENSG00000234183	antisense	chr7	44848416	44849568	H2AZ2-DT	ENSG00000234183	lncRNA
AC005154.6	2133.52013327755	-0.107523731425972	0.271836550584352	-0.395545526143686	0.692440330011775	0.999999303173633	AC005154.6	ENSG00000196295	processed_transcript	chr7	30516309	30594809	GARS1-DT	ENSG00000196295	lncRNA
AC005162.4	112.767026019653	-0.553009907006981	0.352010844924367	-1.57100247046593	0.116182074952233	0.999999303173633	AC005162.4	ENSG00000229452	antisense	chr7	29080284	29082527	CPVL-AS1	ENSG00000229452	lncRNA
AC005235.1	206.011354592267	-0.171630336419011	0.262559899935595	-0.653680689477377	0.513317546821166	0.999999303173633	AC005235.1	ENSG00000236653	lincRNA	chr2	198299363	198375097	LINC01923	ENSG00000236653	lncRNA
AC005264.2	215.715205226438	0.10501537057636	0.326352929935885	0.321784672186003	0.747615827036912	0.999999303173633	AC005264.2	ENSG00000267551	antisense	chr19	3141576	3155175	GNA15-DT	ENSG00000267551	lncRNA
AC005355.2	36.3935327349296	-0.342259478229363	0.276457510403362	-1.23801837660331	0.215709247002083	0.999999303173633	AC005355.2	ENSG00000251169	lincRNA	chr5	134506552	134509229	LINC01843	ENSG00000251169	lncRNA
AC005534.8	19.9832342655995	0.04716280441063	0.454271478431287	0.103820747394256	0.917311601403007	0.999999303173633	AC005534.8	ENSG00000224903	antisense	chr7	156654185	156657693	RNF32-AS1	ENSG00000224903	lncRNA
AC005624.2	14.6033139202615	0.485284546333215	0.418789053458783	1.15878039868818	0.246545709254849	0.999999303173633	AC005624.2	ENSG00000267201	lincRNA	chr19	2458935	2462185	LINC01775	ENSG00000267201	lncRNA
AC005682.5	30.2214012346786	-0.0526876972408354	0.322365178981387	-0.163441031091877	0.87017119905877	0.999999303173633	AC005682.5	ENSG00000228649	processed_transcript	chr7	22854178	22861579	SNHG26	ENSG00000228649	lncRNA
AC005775.2	95.0564755528612	0.445878461829659	0.2829656757381	1.57573338415202	0.115087260325642	0.999999303173633	AC005775.2	ENSG00000266933	antisense	chr19	490046	507833	MADCAM1-AS1	ENSG00000266933	lncRNA
AC005932.1	60.7497236745837	-0.313619757838551	0.253430308041156	-1.23749901999733	0.215901877937219	0.999999303173633	AC005932.1	ENSG00000269019	antisense	chr19	18940322	18946831	HOMER3-AS1	ENSG00000269019	lncRNA
AC006042.7	29.1425197673686	-0.297315042007324	0.384312000479653	-0.773629347083231	0.439150012214685	0.999999303173633	AC006042.7	ENSG00000233108	antisense	chr7	7958183	7969903	GLCCI1-DT	ENSG00000233108	lncRNA
AC006116.17	33.257740149919	-0.822415191889375	0.333060030327928	-2.46927015252966	0.0135388963795672	0.999999303173633	AC006116.17	ENSG00000267549	antisense	chr19	56314703	56341287	ZSCAN5A-AS1	ENSG00000267549	lncRNA
AC006116.20	29.3786325684526	-0.646174930608964	0.365111835475456	-1.76980001146088	0.0767604619878942	0.999999303173633	AC006116.20	ENSG00000267710	processed_transcript	chr19	56272769	56310450	EDDM13	ENSG00000267710	protein_coding
AC006145.4	428.408744734809	-0.0831372834384959	0.221373236178711	-0.375552550405779	0.707249571880929	0.999999303173633	AC006145.4	ENSG00000223770	antisense	chr7	82009177	82029955	CACNA2D1-AS1	ENSG00000223770	lncRNA
AC006160.5	24.6501486617572	-0.0618342050789005	0.357263166666954	-0.173077470190324	0.862590533865008	0.999999303173633	AC006160.5	ENSG00000249502	antisense	chr4	17587467	17614571	MED28-DT	ENSG00000249502	lncRNA
AC006262.5	71.779735804444	0.275910063280793	0.320430391620873	0.861060843464702	0.389204533652457	0.999999303173633	AC006262.5	ENSG00000268621	lincRNA	chr19	46189166	46203083	IGFL2-AS1	ENSG00000268621	lncRNA
AC006378.2	10.371428439571	0.0771155234976995	0.459416009840158	0.167855542353715	0.866696925849778	0.999999303173633	AC006378.2	ENSG00000236861	antisense	chr7	93969442	94011113	BET1-AS1	ENSG00000236861	lncRNA
AC007038.7	248.452920572012	-0.15233400492817	0.236583228360738	-0.643891817622398	0.519645588073274	0.999999303173633	AC007038.7	ENSG00000229127	antisense	chr2	210030733	210064356	KANSL1L-AS1	ENSG00000229127	lncRNA
AC007099.1	128.298011911662	-0.0859787962280405	0.311843874177647	-0.275711031537087	0.78277002199001	0.999999303173633	AC007099.1	ENSG00000231172	antisense	chr2	75524068	75542706	EVA1A-AS	ENSG00000231172	lncRNA
AC007246.3	104.836936949119	0.170448152057719	0.203723603549243	0.836663739930945	0.402781606356135	0.999999303173633	AC007246.3	ENSG00000231312	antisense	chr2	39436637	39665343	MAP4K3-DT	ENSG00000231312	lncRNA
AC007250.4	48.5663536047863	0.324259039517738	0.355821960368102	0.911295747969822	0.362139566203269	0.999999303173633	AC007250.4	ENSG00000225226	lincRNA	chr2	58275877	58296548	LINC01795	ENSG00000225226	lncRNA
AC007285.6	27.1842787588413	-0.0178314470667476	0.384155536106336	-0.0464172591328002	0.962977680540386	0.999999303173633	AC007285.6	ENSG00000227014	antisense	chr7	29988600	30025660	FKBP14-AS1	ENSG00000227014	lncRNA
AC007317.1	9.05972003043529	-0.798703370439782	0.486670526444845	-1.64115829301264	0.100764560781578	0.999999303173633	AC007317.1	ENSG00000233128	lincRNA	chr2	40746487	40767452	LINC01794	ENSG00000233128	lncRNA
AC007383.3	91.7744034091952	-0.0159604578548326	0.211729227177082	-0.0753814580425588	0.939911211568721	0.999999303173633	AC007383.3	ENSG00000227946	lincRNA	chr2	206084605	206086564	INO80D-AS1	ENSG00000227946	lncRNA
AC007386.4	37.5918368987426	-0.0255519262716793	0.316436816893193	-0.0807489043865077	0.935641643692086	0.999999303173633	AC007386.4	ENSG00000232613	antisense	chr2	65030727	65053017	LINC02576	ENSG00000232613	lncRNA
AC007392.3	13.6616616362206	-0.361748421598894	0.476699792279858	-0.758860036143085	0.447936287469972	0.999999303173633	AC007392.3	ENSG00000232046	lincRNA	chr2	66574030	66730157	LINC01798	ENSG00000232046	lncRNA
AC007405.4	114.158901047046	0.2294240594995	0.252231946292847	0.909575741183605	0.36304629692676	0.999999303173633	AC007405.4	ENSG00000234350	lincRNA	chr2	170723086	170770768	ERICH2-DT	ENSG00000234350	lncRNA
AC007879.7	19.5083234889157	0.572145917959727	0.513104290260351	1.11506749957093	0.264821497493097	0.999999303173633	AC007879.7	ENSG00000229647	lincRNA	chr2	207239650	207245887	MYOSLID	ENSG00000229647	lncRNA
AC008753.6	226.663818857413	-0.107066750477472	0.590184849432325	-0.181412231405898	0.856044018893673	0.999999303173633	AC008753.6	ENSG00000228323	antisense	chr19	53854581	53869107	MYADM-AS1	ENSG00000228323	lncRNA
AC009005.2	47.6307420949322	-0.538966266311417	0.352677440750725	-1.52821304692511	0.126459650493318	0.999999303173633	AC009005.2	ENSG00000267751	antisense	chr19	567210	572228	BSG-AS1	ENSG00000267751	lncRNA
AC009133.12	273.93728648751	0.28145797129624	0.258866351939319	1.08727136295495	0.276916900601408	0.999999303173633	AC009133.12	ENSG00000238045	antisense	chr16	29808636	29821252	MVP-DT	ENSG00000238045	lncRNA
AC009299.2	30.2001437983237	0.234642059846931	0.511213944214633	0.458989944430029	0.646241387104764	0.999999303173633	AC009299.2	ENSG00000235724	antisense	chr2	161222785	161308303	PSMD14-DT	ENSG00000235724	lncRNA
AC009313.1	30.0653914723201	-0.00856701036793118	0.452245720097248	-0.0189432646617175	0.984886365515046	0.999999303173633	AC009313.1	ENSG00000224467	antisense	chr2	161096231	161160224	TANK-AS1	ENSG00000224467	lncRNA
AC009403.2	134.226347358492	-0.100956480457418	0.177881608390632	-0.567548727329448	0.570341430782967	0.999999303173633	AC009403.2	ENSG00000216895	antisense	chr7	155611231	155645205	RBM33-DT	ENSG00000216895	lncRNA
AC009502.4	170.007501436376	0.121490794854337	0.195088816743289	0.62274607474914	0.533451399867517	0.999999303173633	AC009502.4	ENSG00000227308	lincRNA	chr2	219685381	219737937	LINC02832	ENSG00000227308	lncRNA
AC009506.1	240.565052439808	-0.334998614917467	0.217670906096702	-1.53901419773868	0.123800830179872	0.999999303173633	AC009506.1	ENSG00000224152	antisense	chr2	159615296	159617082	BAZ2B-AS1	ENSG00000224152	lncRNA
AC009892.10	246.910901719794	0.176230407284839	0.340702446681636	0.517256066110716	0.604977418579923	0.999999303173633	AC009892.10	ENSG00000224730	antisense	chr19	54635722	54638892	LILRB1-AS1	ENSG00000224730	lncRNA
AC009948.5	330.714780637678	-0.0866160303843629	0.165973827733748	-0.52186559511847	0.601763914495211	0.999999303173633	AC009948.5	ENSG00000223960	antisense	chr2	178413939	178440243	CHROMR	ENSG00000223960	lncRNA
AC010226.4	45.679701857869	-0.547030113467604	0.266275523508956	-2.05437625756542	0.0399392891845354	0.999999303173633	AC010226.4	ENSG00000249249	antisense	chr5	115602057	115620659	TICAM2-AS1	ENSG00000249249	lncRNA
AC011899.9	440.841976369047	-0.132262817779019	0.392316233772935	-0.33713317572163	0.736016509242225	0.999999303173633	AC011899.9	ENSG00000233038	antisense	chr7	157854529	157866092	PTPRN2-AS1	ENSG00000233038	lncRNA
AC012074.2	60.4258591397164	-0.162103000558907	0.256425270511126	-0.632164685780737	0.527279270417448	0.999999303173633	AC012074.2	ENSG00000235072	lincRNA	chr2	25369136	25375845	ARNILA	ENSG00000235072	lncRNA
AC012146.7	12.3851308715513	0.0475940135973602	0.549559335957747	0.086603957904592	0.930986319770799	0.999999303173633	AC012146.7	ENSG00000234327	processed_transcript	chr17	5111468	5115004	ZNF232-AS1	ENSG00000234327	lncRNA
AC012594.1	130.509843884638	0.110855219444695	0.259679459301889	0.426892522584241	0.669457612053108	0.999999303173633	AC012594.1	ENSG00000231898	antisense	chr2	170332085	170408564	MYO3B-AS1	ENSG00000231898	lncRNA
