baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene	gene_id.84	gene_type.84	chr	start	stop	gene_name.107	gene_id.107	gene_type.107
ABCD4	794.471173767182	-0.0200678004974869	0.0747461574953475	-0.268479359607696	0.78833036050404	0.999998661100275	ABCD4	ENSG00000119688	protein_coding	chr14	74285423	74303056	ABCD4	ENSG00000119688	protein_coding
ABCE1	892.740066791025	0.0579071910666892	0.114496879518661	0.505753443326386	0.613029745413679	0.999998661100275	ABCE1	ENSG00000164163	protein_coding	chr4	145097932	145129179	ABCE1	ENSG00000164163	protein_coding
ABCF1	2790.12890226014	-0.064939558958284	0.070373153644558	-0.922788813562085	0.356117271532601	0.999998661100275	ABCF1	ENSG00000204574	protein_coding	chr6	30571376	30597179	ABCF1	ENSG00000204574	protein_coding
ABCF2	1232.55911626719	-0.0714082690733717	0.0841220348536935	-0.848865213467152	0.395956297494499	0.999998661100275	ABCF2	ENSG00000033050	protein_coding	chr7	151207837	151227230	ABCF2	ENSG00000033050	protein_coding
ABCF3	1395.15999492107	0.0340740455781263	0.0677300831633469	0.503085836997259	0.614903923864739	0.999998661100275	ABCF3	ENSG00000161204	protein_coding	chr3	184186023	184194012	ABCF3	ENSG00000161204	protein_coding
ABCG1	304.212034344658	0.310672315323725	0.137369575277124	2.26158022762308	0.0237233507649316	0.827881866317417	ABCG1	ENSG00000160179	protein_coding	chr21	42199689	42297244	ABCG1	ENSG00000160179	protein_coding
ABHD10	430.615987244068	0.00305825134116324	0.09993430313647	0.0306026183720609	0.975586453970298	0.999998661100275	ABHD10	ENSG00000144827	protein_coding	chr3	111979010	111993363	ABHD10	ENSG00000144827	protein_coding
ABHD11	385.902693173087	-0.0889164066351576	0.0884593282399316	-1.00516710226406	0.314816393240458	0.999998661100275	ABHD11	ENSG00000106077	protein_coding	chr7	73736094	73738867	ABHD11	ENSG00000106077	protein_coding
ABHD12	963.146868592745	0.0925358622611544	0.0643543740607585	1.43791099846281	0.150459308641735	0.999998661100275	ABHD12	ENSG00000100997	protein_coding	chr20	25294743	25390983	ABHD12	ENSG00000100997	protein_coding
ABHD12B	85.5949285454101	0.137401706710132	0.11741971460106	1.1701757850201	0.241930235463153	0.999998661100275	ABHD12B	ENSG00000131969	protein_coding	chr14	50872160	50904970	ABHD12B	ENSG00000131969	protein_coding
ABHD13	971.344426438265	0.108068257676405	0.0959684054110979	1.12608162252437	0.26013097200545	0.999998661100275	ABHD13	ENSG00000139826	protein_coding	chr13	108218379	108234255	ABHD13	ENSG00000139826	protein_coding
ABHD14A	121.96723925103	0.048192947233475	0.114477093502345	0.420983323030365	0.673767259731715	0.999998661100275	ABHD14A	ENSG00000248487	protein_coding	chr3	51971426	51981199	ABHD14A	ENSG00000248487	protein_coding
ABHD14B	1340.46329261996	-0.0419090989596956	0.0934667024456282	-0.448385337912987	0.653875121581286	0.999998661100275	ABHD14B	ENSG00000114779	protein_coding	chr3	51968510	51983409	ABHD14B	ENSG00000114779	protein_coding
ABHD15	549.807111997105	0.0204480824139349	0.077568263527863	0.263614028262858	0.792077347803859	0.999998661100275	ABHD15	ENSG00000168792	protein_coding	chr17	29560547	29567137	ABHD15	ENSG00000168792	protein_coding
ABHD16A	1681.7102655034	0.134199158926114	0.0833686459189927	1.60970779178196	0.107461663142554	0.999998661100275	ABHD16A	ENSG00000204427	protein_coding	chr6	31686949	31703444	ABHD16A	ENSG00000204427	protein_coding
ABHD17A	2243.97600410665	-0.101403254228953	0.0974784320743206	-1.04026349286825	0.29821750022687	0.999998661100275	ABHD17A	ENSG00000129968	protein_coding	chr19	1876810	1885547	ABHD17A	ENSG00000129968	protein_coding
ABHD17B	340.386426793972	0.0950033589023073	0.0814868763686123	1.16587312136683	0.243665747777555	0.999998661100275	ABHD17B	ENSG00000107362	protein_coding	chr9	71862452	71910931	ABHD17B	ENSG00000107362	protein_coding
ABHD18	660.000520819191	0.00257201507849384	0.07559743465777	0.0340225179615864	0.972859194357074	0.999998661100275	ABHD18	ENSG00000164074	protein_coding	chr4	127965306	128039711	ABHD18	ENSG00000164074	protein_coding
ABHD2	5190.1115691292	0.11836553513833	0.0983441395172658	1.20358504044412	0.228750004339545	0.999998661100275	ABHD2	ENSG00000140526	protein_coding	chr15	89087459	89202360	ABHD2	ENSG00000140526	protein_coding
ABHD3	810.916315761352	-0.0679169594191065	0.085846541176499	-0.791143807174134	0.428860078147511	0.999998661100275	ABHD3	ENSG00000158201	protein_coding	chr18	21650897	21704805	ABHD3	ENSG00000158201	protein_coding
ABHD4	1058.40650273337	-0.320899674528854	0.122636214336177	-2.61667955314722	0.00887896526720854	0.521167686758846	ABHD4	ENSG00000100439	protein_coding	chr14	22598237	22613215	ABHD4	ENSG00000100439	protein_coding
ABHD5	734.56665640918	0.0755329439329283	0.118635247981985	0.636682143104704	0.524331907331309	0.999998661100275	ABHD5	ENSG00000011198	protein_coding	chr3	43690113	43734371	ABHD5	ENSG00000011198	protein_coding
ABHD6	237.560395280315	-0.01397035409693	0.0871471402293486	-0.160307659668048	0.872638725367135	0.999998661100275	ABHD6	ENSG00000163686	protein_coding	chr3	58237506	58295693	ABHD6	ENSG00000163686	protein_coding
ABHD8	483.720563949323	0.0649455146036744	0.0993631759904377	0.653617539458727	0.513358241331779	0.999998661100275	ABHD8	ENSG00000127220	protein_coding	chr19	17292131	17310236	ABHD8	ENSG00000127220	protein_coding
ABI1	2662.62909865206	0.0187508442803068	0.0760138523084913	0.246676674196292	0.805158460094681	0.999998661100275	ABI1	ENSG00000136754	protein_coding	chr10	26746593	26861087	ABI1	ENSG00000136754	protein_coding
ABI2	948.634149890682	-0.211344456624448	0.0800439743833812	-2.64035435837038	0.00828193808830405	0.505750453155388	ABI2	ENSG00000138443	protein_coding	chr2	203328219	203447723	ABI2	ENSG00000138443	protein_coding
ABI3	1816.61210834662	-0.0701619404857307	0.13535719711538	-0.518346582087717	0.604216477643239	0.999998661100275	ABI3	ENSG00000108798	protein_coding	chr17	49210227	49223225	ABI3	ENSG00000108798	protein_coding
ABL1	1644.42634946351	0.0720567919111803	0.0690228202672426	1.04395606601108	0.296505716668193	0.999998661100275	ABL1	ENSG00000097007	protein_coding	chr9	130713946	130887675	ABL1	ENSG00000097007	protein_coding
ABL2	949.450464050599	0.0580095024091631	0.0855648541347466	0.67795946122704	0.497797397026946	0.999998661100275	ABL2	ENSG00000143322	protein_coding	chr1	179099327	179229684	ABL2	ENSG00000143322	protein_coding
ABLIM1	1026.94421604591	-0.500537024548033	0.178578196813	-2.80290110148316	0.00506451969885157	0.396316658439164	ABLIM1	ENSG00000099204	protein_coding	chr10	114431113	114685003	ABLIM1	ENSG00000099204	protein_coding
ABLIM3	2116.11740969444	-0.747629570820228	0.222068769659271	-3.36665786894458	0.000760850188124584	0.108942218906287	ABLIM3	ENSG00000173210	protein_coding	chr5	149141483	149260542	ABLIM3	ENSG00000173210	protein_coding
ABO	87.3447558858671	-0.496586118794615	0.268285488314621	-1.85096153323158	0.0641750872570013	0.999998661100275	ABO	ENSG00000175164	protein_coding	chr9	133250401	133275214	ABO	ENSG00000175164	protein_coding
ABR	6699.5277356808	0.0105455460695001	0.0665067622708593	0.158563516091066	0.874012775003827	0.999998661100275	ABR	ENSG00000159842	protein_coding	chr17	1003518	1229021	ABR	ENSG00000159842	protein_coding
ABRACL	1200.83651134001	0.00596418071042852	0.0919443362945309	0.0648672985285694	0.948279657730497	0.999998661100275	ABRACL	ENSG00000146386	protein_coding	chr6	139028682	139043302	ABRACL	ENSG00000146386	protein_coding
ABT1	982.588389475053	0.0242146644435842	0.080026378163842	0.302583535568838	0.762207263332017	0.999998661100275	ABT1	ENSG00000146109	protein_coding	chr6	26596952	26600744	ABT1	ENSG00000146109	protein_coding
ABTB1	3147.09063023488	-0.0352254581149771	0.102475566967143	-0.34374494484399	0.731038107414134	0.999998661100275	ABTB1	ENSG00000114626	protein_coding	chr3	127672935	127680920	ABTB1	ENSG00000114626	protein_coding
AC002117.1	22.5827177894713	0.0979997451541342	0.239791428168833	0.408687441008668	0.682769051529487	0.999998661100275	AC002117.1	ENSG00000224505	antisense	chr17	45150400	45161510	HEXIM2-AS1	ENSG00000224505	lncRNA
AC002429.5	135.526140756495	-0.131738752315949	0.109947533156007	-1.19819652641976	0.230840517361907	0.999998661100275	AC002429.5	ENSG00000236197	antisense	chr7	95154713	95214332	PPP1R9A-AS1	ENSG00000236197	lncRNA
AC002451.3	92.0566480041052	0.25262665955471	0.131581659032129	1.9199230456049	0.054867620475766	0.999998661100275	AC002451.3	ENSG00000231170	antisense	chr7	95596682	95613719	PDK4-AS1	ENSG00000231170	lncRNA
AC002467.7	32.4000845591066	0.048935232211644	0.196053895672943	0.249600917358345	0.80289598908933	0.999998661100275	AC002467.7	ENSG00000241764	antisense	chr7	107742817	107744581	CBLL1-AS1	ENSG00000241764	lncRNA
AC003664.1	21.6986250233637	-0.255035940824546	0.177083581779788	-1.44020093936035	0.149810557543203	0.999998661100275	AC003664.1	ENSG00000234634	lincRNA	chr17	13299184	13306760	LINC02093	ENSG00000234634	lncRNA
AC003956.1	86.6541892023695	0.157716479865133	0.156975262288986	1.00472187506069	0.3150307917883	0.999998661100275	AC003956.1	ENSG00000268564	antisense	chr19	15124160	15126174	ILVBL-AS1	ENSG00000268564	lncRNA
AC004510.3	22.5764978213048	-0.0645351976797135	0.185883559485273	-0.347180771975837	0.728455515240767	0.999998661100275	AC004510.3	ENSG00000267308	lincRNA	chr19	15827045	15835853	LINC01764	ENSG00000267308	lncRNA
AC004593.3	90.9368241454662	0.25456020756124	0.164222151213992	1.55009665675084	0.121118318381749	0.999998661100275	AC004593.3	ENSG00000235669	antisense	chr7	29199540	29208970	CHN2-AS1	ENSG00000235669	lncRNA
AC004744.3	9.47203889534492	-0.0249401762056802	0.342224550841394	-0.0728766423810397	0.941904281188837	0.999998661100275	AC004744.3	ENSG00000226522	antisense	chr7	18892096	18899433	HDAC9-AS1	ENSG00000226522	lncRNA
AC004854.4	34.0969452639713	-0.00237683908075553	0.161921410138756	-0.0146789672762776	0.988288299233993	0.999998661100275	AC004854.4	ENSG00000234183	antisense	chr7	44848416	44849568	H2AZ2-DT	ENSG00000234183	lncRNA
AC005154.6	2201.15686799837	0.101918458810622	0.0956309472752108	1.06574766552627	0.286537724263507	0.999998661100275	AC005154.6	ENSG00000196295	processed_transcript	chr7	30516309	30594809	GARS1-DT	ENSG00000196295	lncRNA
AC005162.4	113.136547956783	-0.168674846416057	0.15467572388706	-1.09050626806323	0.275490193736689	0.999998661100275	AC005162.4	ENSG00000229452	antisense	chr7	29080284	29082527	CPVL-AS1	ENSG00000229452	lncRNA
AC005235.1	203.604934624366	-0.0394569966029556	0.125739349104962	-0.313799911354866	0.753673011715988	0.999998661100275	AC005235.1	ENSG00000236653	lincRNA	chr2	198299363	198375097	LINC01923	ENSG00000236653	lncRNA
AC005264.2	218.588905403077	-0.0187854499659181	0.143351958683647	-0.131044250378011	0.895740302466038	0.999998661100275	AC005264.2	ENSG00000267551	antisense	chr19	3141576	3155175	GNA15-DT	ENSG00000267551	lncRNA
AC005355.2	37.8561346011191	-0.132400960558493	0.135742830761358	-0.975380871430767	0.329371368546739	0.999998661100275	AC005355.2	ENSG00000251169	lincRNA	chr5	134506552	134509229	LINC01843	ENSG00000251169	lncRNA
AC005534.8	19.9594323798321	0.0391980111513408	0.195264163429512	0.200743497746277	0.840899145682692	0.999998661100275	AC005534.8	ENSG00000224903	antisense	chr7	156654185	156657693	RNF32-AS1	ENSG00000224903	lncRNA
AC005624.2	14.8510336895641	-0.0315734494904508	0.190163493862317	-0.166033179393048	0.868130839166911	0.999998661100275	AC005624.2	ENSG00000267201	lincRNA	chr19	2458935	2462185	LINC01775	ENSG00000267201	lncRNA
AC005682.5	35.3041823057963	-0.285133188272166	0.145229099086087	-1.96333372627443	0.0496074090372392	0.999998661100275	AC005682.5	ENSG00000228649	processed_transcript	chr7	22854178	22861579	SNHG26	ENSG00000228649	lncRNA
AC005775.2	98.032357028043	0.0530843583806253	0.127141947908351	0.417520411272057	0.67629779779985	0.999998661100275	AC005775.2	ENSG00000266933	antisense	chr19	490046	507833	MADCAM1-AS1	ENSG00000266933	lncRNA
AC005932.1	64.5729093118751	-0.0919941302880811	0.100317327080386	-0.917031314185284	0.359126231269408	0.999998661100275	AC005932.1	ENSG00000269019	antisense	chr19	18940322	18946831	HOMER3-AS1	ENSG00000269019	lncRNA
AC006042.7	26.2510695812842	0.156788189972558	0.180643985212199	0.867940273728917	0.385427030010279	0.999998661100275	AC006042.7	ENSG00000233108	antisense	chr7	7958183	7969903	GLCCI1-DT	ENSG00000233108	lncRNA
AC006116.17	34.4866206645557	-0.070746332913861	0.153342459032971	-0.461361669559828	0.644539146869218	0.999998661100275	AC006116.17	ENSG00000267549	antisense	chr19	56314703	56341287	ZSCAN5A-AS1	ENSG00000267549	lncRNA
AC006116.20	27.3695140818656	0.101397372464681	0.212495135717455	0.477175028606323	0.633237491329715	0.999998661100275	AC006116.20	ENSG00000267710	processed_transcript	chr19	56272769	56310450	EDDM13	ENSG00000267710	protein_coding
AC006145.4	415.537380450682	-0.0425127264033464	0.0937178982937329	-0.45362441089003	0.650099180639071	0.999998661100275	AC006145.4	ENSG00000223770	antisense	chr7	82009177	82029955	CACNA2D1-AS1	ENSG00000223770	lncRNA
AC006160.5	25.4557350834115	-0.134697762964915	0.155652616870474	-0.865374226743668	0.38683342229359	0.999998661100275	AC006160.5	ENSG00000249502	antisense	chr4	17587467	17614571	MED28-DT	ENSG00000249502	lncRNA
AC006262.5	71.343907516056	0.112368975992601	0.167026748190659	0.67276036449164	0.501099757258829	0.999998661100275	AC006262.5	ENSG00000268621	lincRNA	chr19	46189166	46203083	IGFL2-AS1	ENSG00000268621	lncRNA
AC006378.2	12.0397299646031	-0.269773029105693	0.195135773209003	-1.38248884184218	0.166821654216286	0.999998661100275	AC006378.2	ENSG00000236861	antisense	chr7	93969442	94011113	BET1-AS1	ENSG00000236861	lncRNA
AC007038.7	242.514517361014	0.00719949611733392	0.0872768817449693	0.0824902995316845	0.934256831898004	0.999998661100275	AC007038.7	ENSG00000229127	antisense	chr2	210030733	210064356	KANSL1L-AS1	ENSG00000229127	lncRNA
AC007099.1	123.712320981928	0.0992818880171278	0.125012232366219	0.794177386787921	0.427092171066672	0.999998661100275	AC007099.1	ENSG00000231172	antisense	chr2	75524068	75542706	EVA1A-AS	ENSG00000231172	lncRNA
AC007246.3	104.442129932456	0.147317440359612	0.094843767508343	1.55326432331627	0.120359999821977	0.999998661100275	AC007246.3	ENSG00000231312	antisense	chr2	39436637	39665343	MAP4K3-DT	ENSG00000231312	lncRNA
AC007250.4	49.821451829236	-0.0816784558252255	0.145674495948042	-0.560691528696678	0.575007843156025	0.999998661100275	AC007250.4	ENSG00000225226	lincRNA	chr2	58275877	58296548	LINC01795	ENSG00000225226	lncRNA
AC007285.6	27.0832523305195	0.121501433539455	0.162400949290704	0.748157163305512	0.454365365706157	0.999998661100275	AC007285.6	ENSG00000227014	antisense	chr7	29988600	30025660	FKBP14-AS1	ENSG00000227014	lncRNA
AC007317.1	8.45317849742087	-0.0936180612758691	0.295688728434136	-0.316610179128699	0.751539411035777	0.999998661100275	AC007317.1	ENSG00000233128	lincRNA	chr2	40746487	40767452	LINC01794	ENSG00000233128	lncRNA
AC007383.3	101.73692199944	0.0613531103683094	0.0783860285789674	0.782704666642235	0.433800561202768	0.999998661100275	AC007383.3	ENSG00000227946	lincRNA	chr2	206084605	206086564	INO80D-AS1	ENSG00000227946	lncRNA
AC007386.4	40.3945380086358	-0.108857489523744	0.138509196039297	-0.785922470395826	0.431912909337772	0.999998661100275	AC007386.4	ENSG00000232613	antisense	chr2	65030727	65053017	LINC02576	ENSG00000232613	lncRNA
AC007392.3	15.4265962196505	-0.129412831100996	0.217902286440632	-0.593903043492179	0.552576963300918	0.999998661100275	AC007392.3	ENSG00000232046	lincRNA	chr2	66574030	66730157	LINC01798	ENSG00000232046	lncRNA
AC007405.4	135.571805819111	-0.0382778026178798	0.101351997049784	-0.377671913056414	0.705674335243162	0.999998661100275	AC007405.4	ENSG00000234350	lincRNA	chr2	170723086	170770768	ERICH2-DT	ENSG00000234350	lncRNA
AC007879.7	28.3224108757869	-0.375485943398047	0.198869269515338	-1.88810440302385	0.0590119358884134	0.999998661100275	AC007879.7	ENSG00000229647	lincRNA	chr2	207239650	207245887	MYOSLID	ENSG00000229647	lncRNA
AC008753.6	227.981370846815	0.213198753909811	0.195522675386256	1.09040423822268	0.275535115736255	0.999998661100275	AC008753.6	ENSG00000228323	antisense	chr19	53854581	53869107	MYADM-AS1	ENSG00000228323	lncRNA
AC009005.2	51.957826523956	-0.156027517500324	0.157901884934836	-0.988129543638533	0.32308920845916	0.999998661100275	AC009005.2	ENSG00000267751	antisense	chr19	567210	572228	BSG-AS1	ENSG00000267751	lncRNA
AC009133.12	308.143838033702	-0.0376220512915211	0.100810546982981	-0.373195587341398	0.709002880127307	0.999998661100275	AC009133.12	ENSG00000238045	antisense	chr16	29808636	29821252	MVP-DT	ENSG00000238045	lncRNA
AC009299.2	26.0103926496416	0.434489496255993	0.251887890063594	1.72493205666338	0.0845397176522013	0.999998661100275	AC009299.2	ENSG00000235724	antisense	chr2	161222785	161308303	PSMD14-DT	ENSG00000235724	lncRNA
AC009313.1	29.0669721782616	-0.217103103774824	0.214472983428552	-1.01226317788015	0.311412235776036	0.999998661100275	AC009313.1	ENSG00000224467	antisense	chr2	161096231	161160224	TANK-AS1	ENSG00000224467	lncRNA
AC009403.2	147.83267838944	-0.0140348288257185	0.0790536548815703	-0.177535483296047	0.859087796247757	0.999998661100275	AC009403.2	ENSG00000216895	antisense	chr7	155611231	155645205	RBM33-DT	ENSG00000216895	lncRNA
AC009502.4	177.601484887522	-0.09040369551093	0.0950343358049705	-0.951274028962085	0.341465287198994	0.999998661100275	AC009502.4	ENSG00000227308	lincRNA	chr2	219685381	219737937	LINC02832	ENSG00000227308	lncRNA
AC009506.1	256.082358490277	0.102073229259794	0.0968168172576761	1.05429234456374	0.291749092573512	0.999998661100275	AC009506.1	ENSG00000224152	antisense	chr2	159615296	159617082	BAZ2B-AS1	ENSG00000224152	lncRNA
AC009892.10	276.559155073479	-0.143473127418829	0.127851776397373	-1.12218329272879	0.261784514787992	0.999998661100275	AC009892.10	ENSG00000224730	antisense	chr19	54635722	54638892	LILRB1-AS1	ENSG00000224730	lncRNA
AC009948.5	345.794103534907	0.0880773582228934	0.0641238995765436	1.37354962509348	0.169581545005571	0.999998661100275	AC009948.5	ENSG00000223960	antisense	chr2	178413939	178440243	CHROMR	ENSG00000223960	lncRNA
AC010226.4	45.2986504424069	0.116344209653935	0.142535571129076	0.816246840927713	0.414358971472269	0.999998661100275	AC010226.4	ENSG00000249249	antisense	chr5	115602057	115620659	TICAM2-AS1	ENSG00000249249	lncRNA
AC011899.9	503.923906353984	-0.132287570188746	0.150023853602519	-0.881776910885358	0.37789745998911	0.999998661100275	AC011899.9	ENSG00000233038	antisense	chr7	157854529	157866092	PTPRN2-AS1	ENSG00000233038	lncRNA
AC012074.2	60.3626178414498	0.159025669136521	0.121662971948961	1.30709998768757	0.191178755474573	0.999998661100275	AC012074.2	ENSG00000235072	lincRNA	chr2	25369136	25375845	ARNILA	ENSG00000235072	lncRNA
AC012146.7	12.917312884331	0.194806096504469	0.229426014691568	0.849102037388214	0.395824516822551	0.999998661100275	AC012146.7	ENSG00000234327	processed_transcript	chr17	5111468	5115004	ZNF232-AS1	ENSG00000234327	lncRNA
